DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.22379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.37534,-0.24104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,-0.32277,-0.57042,-0.45251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.02734,-0.32461,-0.59339,-0.50548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.22001,0.06027,-0.23429,-0.52494,-0.41108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.1624,-0.04373,-0.08862,-0.32701,-0.54803,-0.44786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-1.01018,-0.59309,-0.30069,-0.25411,-0.44391,-0.63773,-0.52912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.78063,-0.06833,-0.31904,-0.11185,-0.13418,-0.34259,-0.55644,-0.45548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.30401,1.33806,1.09668,0.78124,0.59373,0.41682,0.10017,-0.15392,-0.10359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.23758,0.81708,0.90039,0.75455,0.63577,0.53605,0.36339,0.12986,-0.08759,-0.05828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.6899,-0.53074,0.12688,0.2083,0.08662,-0.00316,0.03932,-0.09764,-0.27926,-0.41747,-0.34458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.07334,-0.54528,-0.49056,-0.01113,0.04774,-0.0614,-0.14209,-0.08014,-0.15107,-0.33022,-0.45985,-0.3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.63133,0.18385,-0.22289,-0.17421,0.15818,0.18876,0.09712,0.05205,0.08118,0.01999,-0.14035,-0.23929,-0.21322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.81839,0.74287,0.39215,0.03486,0.07318,0.34325,0.36441,0.28285,0.24814,0.24747,0.16313,0.03293,-0.04522,-0.05104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.21058,0.5853,0.63146,0.32163,0.01862,0.05891,0.30111,0.32366,0.24648,0.2137,0.22266,0.13704,0.0178,-0.0479,-0.05248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.71831,0.45938,0.69502,0.74278,0.41349,0.10948,0.17852,0.39461,0.41495,0.33771,0.30128,0.30196,0.20921,0.09106,0.02901,0.02522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.85149,0.8691,0.67481,0.85684,0.86183,0.54334,0.25446,0.30199,0.48513,0.50277,0.4335,0.39859,0.3918,0.29784,0.18687,0.12657,0.11693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.26168,0.49222,0.67289,0.52514,0.7479,0.78703,0.49474,0.21604,0.25526,0.43861,0.45836,0.38874,0.35487,0.35162,0.26409,0.15585,0.09287,0.0912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.06408,-0.27675,0.42261,0.63974,0.50187,0.7243,0.75273,0.47241,0.19652,0.23596,0.41828,0.4384,0.36913,0.33467,0.33356,0.25086,0.14537,0.08403,0.08387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.57601,0.31289,-0.15786,0.46965,0.64755,0.52034,0.73264,0.74518,0.47979,0.20638,0.24534,0.42498,0.44496,0.37658,0.34084,0.33838,0.25824,0.15229,0.09183,0.09068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.38731,1.37283,1.27376,0.96511,1.04793,1.07311,0.91175,1.04352,0.97027,0.68953,0.43516,0.47152,0.63372,0.6515,0.59079,0.55587,0.53856,0.46021,0.35493,0.28449,0.25918,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.06637,0.70167,0.75365,0.73281,0.58816,0.77692,0.84979,0.74107,0.89097,0.86832,0.60671,0.36891,0.38221,0.54563,0.5638,0.50591,0.47603,0.47143,0.40366,0.30893,0.24087,0.20388,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.1448,0.86741,1.20565,1.2101,1.17764,1.12475,1.20518,1.26546,1.14755,1.22379,1.12771,0.87688,0.63783,0.66354,0.80855,0.82295,0.77145,0.74139,0.71987,0.64219,0.54194,0.46127,0.40837,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.52853,0.34837,0.26068,0.62508,0.63312,0.60758,0.53505,0.68197,0.74122,0.65801,0.82482,0.80254,0.63035,0.41293,0.42719,0.56159,0.57805,0.53237,0.50616,0.49501,0.431,0.34635,0.27685,0.2356,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,0.21421,-0.34728,0.22257,0.17479,0.48443,0.48637,0.46127,0.41092,0.5493,0.60973,0.54349,0.71045,0.71211,0.58758,0.39406,0.4166,0.54061,0.55774,0.51908,0.49675,0.4802,0.41667,0.34197,0.27735,0.23087,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-0.59999,-0.37648,-0.62141,-0.07134,-0.13417,0.19221,0.20162,0.17766,0.13073,0.28219,0.34483,0.31432,0.50899,0.53998,0.46123,0.26828,0.28573,0.40919,0.42611,0.38705,0.36407,0.35254,0.2976,0.2224,0.15473,0.1241,,,,,,,,,,,,,,,,,,,,,,
Mar1952,0.10658,-0.45962,-0.37467,-0.61102,-0.10755,-0.16126,0.13289,0.14412,0.12171,0.07754,0.23284,0.28889,0.26544,0.46386,0.50087,0.40887,0.21834,0.23405,0.35357,0.37077,0.33315,0.3136,0.29672,0.24545,0.17664,0.11581,0.08958,,,,,,,,,,,,,,,,,,,,,
Apr1952,1.11334,0.70215,0.10711,0.07258,-0.30899,0.12267,0.1073,0.35878,0.36495,0.34042,0.29371,0.42367,0.46519,0.43354,0.61303,0.63368,0.53803,0.35949,0.37853,0.49055,0.5054,0.46824,0.44723,0.42485,0.37116,0.29937,0.23555,0.20407,,,,,,,,,,,,,,,,,,,,
May1952,1.5511,1.51416,1.22609,0.73595,0.60431,0.15415,0.47863,0.45745,0.65382,0.65601,0.63666,0.59284,0.68716,0.71811,0.68105,0.82264,0.8138,0.71077,0.55085,0.56975,0.67529,0.68857,0.65525,0.63482,0.61112,0.56047,0.48585,0.41859,0.37866,,,,,,,,,,,,,,,,,,,
Jun1952,-0.7041,1.11894,1.28872,1.02342,0.56358,0.47636,0.06413,0.39848,0.36831,0.56804,0.57249,0.55108,0.50796,0.60752,0.64197,0.60766,0.75065,0.75307,0.66423,0.50447,0.51886,0.6212,0.63458,0.60069,0.58204,0.56128,0.51086,0.43791,0.37251,0.33468,,,,,,,,,,,,,,,,,,
Jul1952,2.12106,0.63952,1.55132,1.5413,1.26493,0.81111,0.65836,0.23438,0.53707,0.51181,0.69855,0.70162,0.68116,0.63713,0.72334,0.75608,0.71819,0.84341,0.83278,0.73935,0.58405,0.59865,0.69772,0.70963,0.67699,0.65805,0.63523,0.58484,0.51089,0.44446,0.4049,,,,,,,,,,,,,,,,,
Aug1952,2.56583,2.66447,1.96742,2.0618,1.89377,1.63531,1.21924,0.97185,0.54176,0.79245,0.77373,0.9405,0.94156,0.92422,0.87966,0.94151,0.97209,0.92799,1.02161,0.98658,0.88226,0.73611,0.75143,0.84725,0.85696,0.82568,0.80511,0.77989,0.72895,0.65468,0.5843,0.53826,,,,,,,,,,,,,,,,
Sep1952,1.35515,1.95172,2.07559,1.99914,2.09611,2.03467,1.88214,1.45614,1.15486,0.73564,0.95685,0.9432,1.09939,1.09973,1.08789,1.04414,1.08961,1.11368,1.06577,1.13632,1.08871,0.97833,0.84282,0.85553,0.94529,0.95409,0.92506,0.90381,0.87949,0.83394,0.75988,0.68737,0.63738,,,,,,,,,,,,,,,
Oct1952,-0.12176,0.64037,1.35066,1.57962,1.43527,1.77246,1.87347,1.65971,1.2651,1.03806,0.64158,0.87105,0.84504,1.00894,1.01036,0.99947,0.95897,1.01311,1.03476,0.98806,1.067,1.03316,0.93185,0.79369,0.8043,0.89591,0.90697,0.87902,0.85907,0.83713,0.79228,0.71651,0.64506,0.59712,,,,,,,,,,,,,,
Nov1952,-0.15961,-0.42228,0.2481,0.88512,1.14271,1.0183,1.39267,1.59043,1.44138,1.0832,0.9032,0.54416,0.76023,0.7342,0.89764,0.90017,0.88926,0.85136,0.91867,0.94196,0.90268,0.9917,0.96833,0.86637,0.72878,0.74923,0.84823,0.85824,0.82943,0.80969,0.78516,0.73343,0.6626,0.59809,0.55023,,,,,,,,,,,,,
Dec1952,0.2839,0.0094,-0.1168,0.31294,0.75658,0.94546,0.83807,1.14638,1.27477,1.19209,0.96157,0.81086,0.53315,0.71697,0.68863,0.8293,0.83308,0.82485,0.79194,0.84716,0.86793,0.8354,0.92501,0.90832,0.81289,0.69902,0.72441,0.81583,0.82429,0.79656,0.77925,0.75561,0.70634,0.64645,0.57957,0.52654,,,,,,,,,,,,
Jan1953,0.03036,0.09638,-0.11375,-0.20042,0.15878,0.53589,0.70066,0.60992,0.914,1.03582,0.95695,0.78847,0.68613,0.46736,0.64125,0.62329,0.75329,0.7591,0.75309,0.72452,0.77432,0.7933,0.76838,0.85727,0.84507,0.7605,0.64875,0.67351,0.76169,0.76807,0.73983,0.72867,0.7053,0.65895,0.60132,0.53442,0.48242,,,,,,,,,,,
Feb1953,-0.06857,-0.19175,-0.04698,-0.21597,-0.30449,0.02785,0.38553,0.54349,0.45646,0.76803,0.89626,0.83674,0.68175,0.59658,0.41705,0.58887,0.56724,0.69445,0.69937,0.69277,0.66212,0.71353,0.73774,0.71323,0.79992,0.79708,0.71506,0.60104,0.62726,0.71456,0.72025,0.6917,0.67966,0.65885,0.61428,0.55519,0.48775,0.44014,,,,,,,,,,
Mar1953,0.14641,-0.1032,-0.20849,-0.10044,-0.2309,-0.30661,-0.01091,0.32883,0.48224,0.39809,0.71051,0.83512,0.78153,0.63869,0.56208,0.3712,0.53653,0.51257,0.63862,0.64408,0.63776,0.61024,0.65731,0.68332,0.66048,0.75194,0.75378,0.6757,0.56846,0.58842,0.67238,0.67872,0.65137,0.63955,0.62124,0.57993,0.52479,0.46055,0.41658,,,,,,,,,
Apr1953,-0.62713,-0.36618,-0.45782,-0.49251,-0.32581,-0.43391,-0.50419,-0.20764,0.14431,0.30334,0.21234,0.55064,0.68807,0.62927,0.49936,0.44215,0.26775,0.44897,0.42471,0.55075,0.55669,0.54915,0.52197,0.57126,0.59744,0.57658,0.66942,0.67713,0.60144,0.49429,0.51442,0.59836,0.60413,0.57559,0.56442,0.54744,0.50925,0.45621,0.39469,0.34652,,,,,,,,
May1953,-1.00066,-1.07915,-0.77703,-0.80196,-0.75707,-0.51698,-0.60857,-0.69282,-0.41479,-0.08115,0.07397,-0.01242,0.33284,0.4746,0.42901,0.31784,0.2851,0.13064,0.32441,0.30042,0.42988,0.43823,0.43158,0.40777,0.46348,0.49348,0.47618,0.57085,0.58466,0.51962,0.41676,0.43633,0.51876,0.52463,0.49667,0.48694,0.47097,0.4332,0.38461,0.32433,0.27526,,,,,,,
Jun1953,0.28396,-0.72955,-0.91109,-0.70522,-0.72117,-0.69683,-0.48042,-0.57875,-0.66078,-0.38924,-0.05933,0.0923,0.00871,0.34445,0.48514,0.43907,0.32446,0.29525,0.1508,0.33723,0.30945,0.43394,0.44188,0.43463,0.41227,0.46746,0.49545,0.47747,0.56911,0.58176,0.51539,0.40795,0.42749,0.50859,0.51479,0.48749,0.47758,0.46175,0.42461,0.37722,0.31774,0.27138,,,,,,
Jul1953,0.24154,0.21702,-0.67281,-0.86093,-0.67343,-0.69345,-0.66486,-0.47019,-0.56994,-0.64681,-0.38438,-0.06256,0.08583,0.00324,0.33458,0.47565,0.43083,0.31836,0.29075,0.14926,0.33221,0.30521,0.42852,0.43613,0.42909,0.40753,0.46152,0.48894,0.47106,0.56202,0.57602,0.51303,0.40548,0.42508,0.50562,0.51166,0.48434,0.47469,0.45883,0.42255,0.37507,0.31669,0.27148,,,,,
Aug1953,-0.85773,-0.36018,-0.18925,-0.77474,-0.93604,-0.74647,-0.76454,-0.71788,-0.51545,-0.61003,-0.68606,-0.4286,-0.11352,0.03186,-0.05024,0.27813,0.42067,0.37712,0.26902,0.24716,0.10924,0.29457,0.26843,0.39359,0.40125,0.39386,0.37301,0.42825,0.45492,0.4402,0.53123,0.54667,0.49097,0.3831,0.40225,0.48314,0.48949,0.462,0.4528,0.43754,0.40101,0.35357,0.2964,0.25294,,,,
Sep1953,-0.33482,-0.67449,-0.50439,-0.43113,-0.87372,-1.06043,-0.88694,-0.87223,-0.79854,-0.57669,-0.66305,-0.74538,-0.49722,-0.18739,-0.04235,-0.11991,0.20478,0.35113,0.31603,0.21279,0.19299,0.06561,0.25132,0.22023,0.34365,0.35196,0.34496,0.32581,0.38558,0.41444,0.39885,0.48938,0.5076,0.45623,0.35329,0.37335,0.45341,0.45997,0.43338,0.42409,0.41053,0.37472,0.3289,0.27055,0.22828,,,
Oct1953,0.63388,0.2592,0.1047,0.1432,0.14444,-0.35682,-0.62852,-0.55239,-0.57287,-0.54627,-0.42076,-0.509,-0.59487,-0.37605,-0.08982,0.04788,-0.02387,0.28941,0.43311,0.39963,0.2943,0.2511,0.12467,0.30023,0.26837,0.38641,0.39511,0.39086,0.37364,0.43088,0.45894,0.44182,0.53178,0.54795,0.48734,0.3852,0.41003,0.49156,0.49785,0.47223,0.46284,0.45025,0.4166,0.3717,0.31583,0.27493,,
Nov1953,-0.69044,-0.2127,-0.37826,-0.48802,-0.45499,-0.44453,-0.76949,-0.99574,-0.89529,-0.8794,-0.82881,-0.63595,-0.71208,-0.80217,-0.58691,-0.30405,-0.16768,-0.23798,0.08082,0.23221,0.21298,0.11546,0.08872,-0.03448,0.15244,0.12871,0.2585,0.26484,0.26039,0.24347,0.30249,0.3265,0.31961,0.42457,0.44581,0.39868,0.30523,0.32468,0.40737,0.41551,0.38622,0.37473,0.36564,0.33088,0.28421,0.22638,0.18515,
Dec1953,0.19894,-0.31674,-0.04398,-0.20408,-0.29347,-0.29075,-0.28846,-0.53178,-0.72214,-0.70302,-0.73287,-0.68336,-0.52669,-0.61442,-0.6858,-0.48884,-0.23239,-0.10938,-0.17316,0.10545,0.23545,0.21336,0.11658,0.08494,-0.04527,0.13915,0.12585,0.24574,0.25026,0.24461,0.22816,0.28265,0.30667,0.30821,0.39978,0.41203,0.36988,0.28314,0.2984,0.37862,0.38691,0.35853,0.34719,0.33582,0.30347,0.25937,0.20584,0.16529
Jan1954,0.08438,0.06118,-0.33854,-0.12035,-0.24671,-0.32601,-0.3277,-0.30947,-0.5147,-0.66724,-0.65473,-0.67343,-0.64772,-0.51094,-0.59711,-0.66795,-0.47536,-0.22372,-0.10164,-0.16023,0.09489,0.21158,0.19577,0.10412,0.06651,-0.06009,0.11399,0.10129,0.21828,0.2206,0.21355,0.20294,0.25388,0.2814,0.28035,0.36614,0.37653,0.32994,0.236,0.2537,0.33406,0.34178,0.3147,0.30185,0.29404,0.26212,0.21999,0.17226
Feb1954,0.13567,-0.02947,-7e-05,-0.33706,-0.16419,-0.26595,-0.33378,-0.33697,-0.31516,-0.5098,-0.65866,-0.64457,-0.64034,-0.62938,-0.48806,-0.57026,-0.63656,-0.45736,-0.22034,-0.10367,-0.15905,0.08324,0.20047,0.17924,0.08407,0.05612,-0.0652,0.09951,0.08857,0.20385,0.20574,0.19859,0.18653,0.23936,0.26798,0.26466,0.3451,0.35712,0.31393,0.21744,0.23531,0.31791,0.3251,0.29814,0.28514,0.28156,0.25303,0.21113
Mar1954,1.14276,0.69295,0.43082,0.29397,-0.00826,0.1567,0.04608,-0.02212,-0.03248,-0.01278,-0.19676,-0.36552,-0.37169,-0.36262,-0.37877,-0.27744,-0.36993,-0.42224,-0.26883,-0.05473,0.05157,0.00089,0.20971,0.31574,0.2932,0.20417,0.17166,0.04884,0.20993,0.19681,0.30325,0.30516,0.29904,0.28626,0.33615,0.36325,0.35875,0.43362,0.4432,0.3969,0.30585,0.32513,0.40419,0.4114,0.38608,0.37317,0.36742,0.34042
Apr1954,0.49788,0.95831,0.68534,0.4825,0.32317,0.02244,0.21087,0.08746,0.01912,0.00582,0.02196,-0.15896,-0.33452,-0.33468,-0.32219,-0.33201,-0.2388,-0.32964,-0.37376,-0.22237,-0.01212,0.09106,0.04026,0.24167,0.34343,0.31976,0.22984,0.19729,0.07249,0.23214,0.21885,0.32215,0.32274,0.31591,0.30305,0.35157,0.38058,0.37598,0.45027,0.45317,0.40205,0.3126,0.3282,0.40709,0.41464,0.39016,0.37804,0.37272
May1954,-0.73783,-0.14643,0.4951,0.33228,0.23891,0.14406,-0.13491,0.01951,-0.09831,-0.15883,-0.16825,-0.15251,-0.31513,-0.47408,-0.46107,-0.44631,-0.43895,-0.33979,-0.41706,-0.4598,-0.31066,-0.10268,-0.00035,-0.04704,0.15805,0.2634,0.24229,0.15429,0.12595,0.01074,0.17303,0.15863,0.26027,0.26102,0.25505,0.24323,0.29179,0.3209,0.32047,0.39525,0.3967,0.34072,0.25175,0.269,0.34786,0.35526,0.33087,0.31911
Jun1954,-0.1044,-0.74356,-0.25751,0.37891,0.27468,0.19291,0.11865,-0.1538,-0.00729,-0.12193,-0.1786,-0.18685,-0.17,-0.3274,-0.48149,-0.46836,-0.45633,-0.44381,-0.34146,-0.41971,-0.46421,-0.31665,-0.11212,-0.012,-0.0566,0.14578,0.24844,0.22754,0.14125,0.11331,-0.00292,0.14995,0.13575,0.23579,0.23694,0.23133,0.21971,0.26757,0.29669,0.29718,0.37121,0.37526,0.32233,0.23364,0.24961,0.32892,0.33674,0.31333
Jul1954,0.79674,0.15512,-0.5469,-0.13886,0.44482,0.33278,0.22829,0.14809,-0.12221,0.0228,-0.08995,-0.14589,-0.15481,-0.13896,-0.29196,-0.44107,-0.43066,-0.41856,-0.40874,-0.3115,-0.39118,-0.43452,-0.29062,-0.09022,0.00813,-0.03523,0.16192,0.26187,0.24049,0.15472,0.12775,0.01508,0.16498,0.15137,0.25003,0.25096,0.24514,0.23373,0.28037,0.30946,0.30904,0.38248,0.38692,0.334,0.2455,0.26095,0.33937,0.34725
Aug1954,0.84647,0.86257,0.30547,-0.31338,-0.01607,0.50299,0.38523,0.26513,0.18531,-0.08317,0.05814,-0.05062,-0.10541,-0.11542,-0.10202,-0.25398,-0.40157,-0.39604,-0.38387,-0.37756,-0.28617,-0.36619,-0.40826,-0.2665,-0.06911,0.02758,-0.01504,0.17889,0.27579,0.25594,0.16873,0.14076,0.03406,0.18335,0.16954,0.26734,0.2684,0.26253,0.2512,0.29738,0.32553,0.32412,0.39759,0.4028,0.34934,0.26131,0.27705,0.35529
Sep1954,-0.47197,-0.08857,0.17614,-0.12235,-0.53486,-0.25232,0.27031,0.19678,0.12908,0.08051,-0.16999,-0.04182,-0.14509,-0.19477,-0.20173,-0.18546,-0.33196,-0.46393,-0.44868,-0.43864,-0.4335,-0.33333,-0.40933,-0.4557,-0.31517,-0.12106,-0.02568,-0.0662,0.13098,0.22892,0.20753,0.12045,0.09779,-0.00346,0.14817,0.13562,0.23276,0.23421,0.22909,0.2174,0.26497,0.29348,0.2934,0.36461,0.37058,0.31699,0.23168,0.24589
Oct1954,-0.85036,-0.94467,-0.80578,-0.62652,-0.72444,-0.96714,-0.71037,-0.14284,-0.14009,-0.15103,-0.15436,-0.37322,-0.27656,-0.36784,-0.41198,-0.41463,-0.39569,-0.51615,-0.6188,-0.58865,-0.58171,-0.585,-0.48227,-0.55446,-0.59951,-0.46322,-0.27281,-0.17577,-0.21229,-0.01145,0.08992,0.07369,-0.00848,-0.02148,-0.12236,0.02741,0.01961,0.1209,0.12313,0.11897,0.10844,0.16164,0.19492,0.19871,0.27504,0.28546,0.23781,0.14906
Nov1954,0.18114,-0.6324,-0.77375,-0.64483,-0.52708,-0.62122,-0.8416,-0.68144,-0.19091,-0.16148,-0.17007,-0.15574,-0.38471,-0.29268,-0.38961,-0.43218,-0.43576,-0.41869,-0.54468,-0.64658,-0.6156,-0.6075,-0.61098,-0.50831,-0.58062,-0.62462,-0.48424,-0.29433,-0.19633,-0.23423,-0.03429,0.062,0.05229,-0.02372,-0.04082,-0.13481,0.03114,0.01699,0.11885,0.12254,0.11575,0.10204,0.15811,0.19068,0.19202,0.26815,0.27745,0.23688
Dec1954,-0.02833,-0.04698,-0.52957,-0.68521,-0.5783,-0.50337,-0.57852,-0.73346,-0.59025,-0.23901,-0.22131,-0.22206,-0.17329,-0.38718,-0.29655,-0.37831,-0.41636,-0.41887,-0.4034,-0.51708,-0.61408,-0.58999,-0.59809,-0.60766,-0.52832,-0.59844,-0.63578,-0.5035,-0.32426,-0.23296,-0.27022,-0.08087,0.01358,0.01328,-0.06716,-0.0914,-0.18023,-0.01928,-0.0352,0.0635,0.06727,0.06037,0.04687,0.09898,0.13246,0.13596,0.21378,0.22348
Jan1955,1.22363,0.6512,0.51952,0.25293,0.09616,0.13605,0.16787,0.13181,-0.04112,0.01881,0.24634,0.2585,0.18994,0.18869,-0.01622,0.07713,-0.00511,-0.04289,-0.04353,-0.02909,-0.162,-0.28369,-0.27223,-0.28419,-0.32471,-0.26983,-0.34522,-0.37464,-0.25009,-0.08169,0.00324,-0.02884,0.13989,0.22746,0.21728,0.13291,0.09518,-0.00674,0.1433,0.13045,0.22456,0.2269,0.22068,0.20432,0.25285,0.28098,0.28064,0.35542
Feb1955,1.72577,1.64709,1.20605,1.07444,0.90315,0.7821,0.79689,0.81431,0.7887,0.61043,0.60308,0.78549,0.76273,0.64599,0.61827,0.43074,0.5156,0.44109,0.40366,0.40253,0.409,0.27669,0.15631,0.1418,0.11681,0.05998,0.08588,0.01109,-0.00799,0.10464,0.25446,0.33029,0.2975,0.44409,0.51851,0.49797,0.41091,0.36445,0.26139,0.40022,0.3886,0.47844,0.4795,0.47282,0.45505,0.49895,0.52401,0.51529
Mar1955,1.00919,1.73457,1.72383,1.3075,1.19152,1.03657,0.91731,0.93225,0.95091,0.92608,0.75657,0.74023,0.90989,0.87806,0.75719,0.69884,0.5167,0.59574,0.52703,0.49154,0.49059,0.49739,0.36283,0.24818,0.23294,0.21001,0.15181,0.16932,0.10379,0.08368,0.18809,0.33002,0.4027,0.37023,0.51004,0.58188,0.56199,0.47802,0.4325,0.32921,0.46353,0.45445,0.54101,0.54232,0.53635,0.51895,0.55935,0.58361
Apr1955,-0.08243,0.57368,1.50547,1.61039,1.23409,1.11778,0.97203,0.84452,0.86187,0.88126,0.85152,0.67732,0.66356,0.83352,0.81196,0.6989,0.65547,0.48083,0.56031,0.49013,0.45479,0.45264,0.45927,0.32494,0.21019,0.19646,0.17304,0.1184,0.13504,0.07148,0.05081,0.15335,0.29345,0.36514,0.33304,0.47325,0.54788,0.52926,0.44765,0.39722,0.29022,0.42491,0.41237,0.49981,0.50157,0.49617,0.47969,0.5213
May1955,-1.27628,-0.88174,-0.06149,1.07083,1.30211,0.96705,0.87189,0.70705,0.57125,0.59211,0.61115,0.58165,0.42556,0.41571,0.60281,0.60669,0.5186,0.49891,0.33314,0.41378,0.34582,0.31289,0.31172,0.32224,0.19549,0.08795,0.07823,0.05669,0.00839,0.03561,-0.02464,-0.0471,0.05507,0.19578,0.26848,0.23768,0.3797,0.45558,0.44176,0.36152,0.3105,0.19909,0.33407,0.32312,0.41108,0.41283,0.40747,0.39157
Jun1955,0.09727,-1.00738,-0.81771,-0.10506,1.00667,1.2607,0.94397,0.85831,0.69023,0.55773,0.57973,0.5965,0.56742,0.4166,0.4106,0.59177,0.59133,0.50945,0.49855,0.33383,0.40849,0.34008,0.3078,0.30601,0.31731,0.19442,0.08805,0.07795,0.05657,0.00848,0.03134,-0.03373,-0.05587,0.04409,0.18233,0.25399,0.22364,0.36319,0.4382,0.42527,0.34619,0.29814,0.19042,0.32294,0.31101,0.39923,0.40144,0.39681
Jul1955,0.1615,0.03675,-0.93873,-0.78537,-0.10178,0.98709,1.23325,0.92422,0.84031,0.67195,0.54108,0.56345,0.57975,0.54965,0.40202,0.39891,0.57772,0.57792,0.49904,0.48983,0.32641,0.40074,0.33322,0.30108,0.29946,0.31126,0.18902,0.08326,0.07331,0.05203,0.00605,0.03167,-0.03377,-0.0553,0.04349,0.18023,0.25098,0.22114,0.35926,0.4343,0.42106,0.34321,0.29639,0.18946,0.31995,0.30783,0.39537,0.39774
Aug1955,-0.14398,-0.05546,-0.15003,-0.89885,-0.77625,-0.13513,0.93225,1.18101,0.887,0.80258,0.63549,0.5088,0.53172,0.54714,0.51584,0.37148,0.37038,0.54708,0.54948,0.47471,0.46767,0.30674,0.38198,0.31592,0.28371,0.28174,0.29407,0.1726,0.06616,0.05872,0.03629,-0.00908,0.023,-0.04219,-0.06405,0.03432,0.17115,0.24184,0.21233,0.35083,0.42557,0.41209,0.33525,0.28989,0.18291,0.31315,0.30147,0.3892
Sep1955,0.87416,0.75067,0.70612,0.45579,-0.35333,-0.40565,0.06595,1.03765,1.23048,0.94378,0.86699,0.71055,0.592,0.61469,0.63211,0.60185,0.45681,0.45592,0.62293,0.61799,0.53576,0.52485,0.37147,0.43942,0.37526,0.34407,0.34218,0.35399,0.23907,0.13504,0.12116,0.09571,0.05095,0.08125,0.02172,0.00222,0.09777,0.23126,0.30064,0.27051,0.40512,0.47662,0.46217,0.38373,0.33803,0.23021,0.36039,0.34735
Oct1955,1.835,1.70974,1.6731,1.60925,1.59803,1.02308,0.7773,0.9925,1.56946,1.58265,1.31631,1.23934,1.11472,1.01521,1.03083,1.05169,1.02247,0.87072,0.86098,0.98755,0.9501,0.83725,0.80051,0.65613,0.71807,0.65868,0.62887,0.62927,0.63724,0.52306,0.42051,0.39763,0.36683,0.31058,0.31846,0.26359,0.25175,0.34345,0.46835,0.53382,0.50301,0.62545,0.69029,0.67152,0.59461,0.54783,0.4425,0.56558
Nov1955,1.0184,1.86735,1.80592,1.74306,1.70725,1.72741,1.28863,1.1241,1.28145,1.73261,1.69731,1.44684,1.37437,1.27703,1.19355,1.20686,1.23015,1.20253,1.05166,1.0358,1.15061,1.09587,0.977,0.92139,0.78635,0.85674,0.80676,0.77511,0.77518,0.7791,0.66138,0.55391,0.53279,0.50478,0.43827,0.4489,0.40968,0.39182,0.48002,0.60389,0.66515,0.63053,0.74978,0.81033,0.78631,0.70546,0.65595,0.55472
