DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Oct1970,-0.46247,-1.00304,-0.99929,-0.88298,-0.59896,-0.75514,-0.5809,-0.38421,-0.84966,0.88554,0.62426,0.97833,1.4971,1.46369,1.52694,1.50731,1.51164,1.56572,1.47009,1.46395,1.86161,1.83071,1.75508,1.68782,1.57235,1.54276,1.57616,1.55878,1.56042,1.49934,1.43955,1.53799,1.66065,1.51028,1.40938,1.50891,1.39813,1.39061,1.357,1.35518,1.41469,1.38265,1.39459,1.3047,1.33384,1.25342,1.10527,1.19198
Nov1970,-1.76709,-1.42061,-1.73437,-1.71348,-1.56726,-1.38616,-1.3854,-1.15881,-0.93956,-1.40658,0.43869,0.19489,0.5591,1.05531,1.07068,1.14794,1.11412,1.11954,1.2619,1.19578,1.21254,1.70425,1.68842,1.61864,1.5431,1.38712,1.35837,1.40193,1.3813,1.39747,1.33434,1.27167,1.39545,1.53341,1.36948,1.24817,1.36275,1.23401,1.22545,1.18648,1.1794,1.25527,1.2318,1.25554,1.16263,1.19755,1.10675,0.94547
Dec1970,0.97225,-0.00911,-0.36336,-0.68983,-0.68647,-0.6361,-0.51292,-0.59382,-0.49197,-0.35817,-0.79605,0.72228,0.49327,0.78182,1.18221,1.18457,1.24766,1.22301,1.23292,1.33841,1.27832,1.28992,1.73946,1.72514,1.66025,1.59284,1.45208,1.42884,1.46873,1.45384,1.46988,1.41762,1.36309,1.47552,1.59367,1.45715,1.34839,1.46024,1.33635,1.33333,1.29921,1.29761,1.36912,1.35088,1.37756,1.27661,1.29746,1.2155
Jan1971,0.74552,0.92488,0.23653,-0.03768,-0.32836,-0.35153,-0.34271,-0.21711,-0.30095,-0.21741,-0.11232,-0.51141,0.8411,0.64841,0.90053,1.24321,1.24774,1.29991,1.27698,1.28013,1.37472,1.32863,1.33791,1.7333,1.725,1.68243,1.6256,1.48319,1.45839,1.49485,1.48337,1.49525,1.4525,1.39422,1.49123,1.59318,1.47146,1.37613,1.48096,1.36685,1.36462,1.33477,1.33211,1.39948,1.38044,1.40805,1.31484,1.33089
Feb1971,-1.39041,-0.24807,0.37032,-0.3305,-0.66376,-0.92777,-0.92219,-0.86672,-0.72312,-0.79162,-0.68331,-0.53502,-0.90214,0.54307,0.37803,0.65388,1.03018,1.04872,1.1118,1.08518,1.07862,1.20345,1.15963,1.17818,1.63434,1.63028,1.57918,1.52105,1.34624,1.31581,1.34791,1.33087,1.35017,1.30295,1.23598,1.33856,1.45793,1.33223,1.22464,1.32212,1.2103,1.19829,1.16458,1.15763,1.23148,1.22046,1.25241,1.15773
Mar1971,0.88536,-0.28745,0.14303,0.56593,-0.04571,-0.33512,-0.57359,-0.57787,-0.55764,-0.44604,-0.5079,-0.43978,-0.3169,-0.65917,0.68708,0.49044,0.74589,1.10181,1.11578,1.17483,1.15024,1.15335,1.268,1.21792,1.23411,1.68312,1.67807,1.62863,1.56522,1.39473,1.36237,1.39555,1.38022,1.39569,1.34057,1.27711,1.37379,1.49062,1.36796,1.26432,1.35917,1.2569,1.24573,1.21312,1.20685,1.27616,1.2682,1.29655
Apr1971,1.98651,1.84287,1.20175,1.18361,1.36584,0.81605,0.67679,0.45008,0.42842,0.39329,0.42134,0.32523,0.31032,0.36913,0.1016,1.09873,0.93359,1.14661,1.46345,1.46965,1.5207,1.50998,1.50542,1.58115,1.52605,1.53359,1.92416,1.92433,1.89298,1.83806,1.69686,1.67668,1.71474,1.70876,1.70157,1.62819,1.55683,1.64363,1.74169,1.63782,1.55019,1.64701,1.54995,1.54369,1.51259,1.50628,1.55883,1.54129
May1971,1.35446,1.9555,1.93476,1.50501,1.49637,1.63073,1.0992,0.98483,0.73459,0.71448,0.68342,0.70611,0.576,0.55544,0.60807,0.36544,1.25695,1.10916,1.3076,1.61749,1.62465,1.67386,1.67306,1.66317,1.71759,1.65683,1.66352,2.01736,2.02664,2.01226,1.95993,1.82822,1.81937,1.85866,1.85284,1.83748,1.76482,1.69874,1.77212,1.85849,1.76791,1.69293,1.79305,1.69012,1.68591,1.65816,1.65351,1.69871
Jun1971,1.21387,1.54862,2.05327,2.05063,1.64158,1.63118,1.77662,1.26018,1.16891,0.91552,0.89538,0.87135,0.89134,0.75048,0.72164,0.75366,0.52277,1.33718,1.20432,1.3943,1.69001,1.6934,1.74139,1.74259,1.7267,1.77491,1.7178,1.72387,2.06207,2.06002,2.05371,2.0094,1.87859,1.86353,1.90496,1.90298,1.88651,1.80503,1.73487,1.79787,1.87807,1.80212,1.73048,1.83397,1.73012,1.72873,1.70282,1.69785
Jul1971,0.26426,1.07689,1.53649,2.05954,2.07828,1.65474,1.61034,1.76599,1.25813,1.16378,0.91159,0.8878,0.86221,0.88327,0.74555,0.71999,0.75063,0.52285,1.32597,1.19433,1.38658,1.68287,1.68948,1.73636,1.73514,1.71403,1.76521,1.70756,1.71409,2.05242,2.04134,2.03676,1.99149,1.8619,1.84609,1.88575,1.88145,1.86142,1.78611,1.71249,1.77095,1.84828,1.77544,1.69888,1.79746,1.70184,1.6984,1.67267
Aug1971,0.17355,0.21048,0.84426,1.38111,1.89806,1.91882,1.54817,1.50758,1.67362,1.19317,1.10274,0.87617,0.85408,0.8266,0.84628,0.72261,0.70639,0.73624,0.51739,1.29514,1.17228,1.35989,1.63662,1.64804,1.6928,1.68799,1.66878,1.72526,1.67273,1.68361,2.02013,2.01566,2.03606,1.99074,1.85856,1.84303,1.88174,1.87831,1.85748,1.78595,1.71069,1.76875,1.84195,1.76956,1.68998,1.78659,1.69348,1.68904
Sep1971,0.67973,0.5964,0.57564,0.94284,1.33586,1.81168,1.8534,1.54047,1.48727,1.63779,1.20786,1.12861,0.91709,0.90118,0.88088,0.89702,0.76981,0.74971,0.78127,0.56468,1.3129,1.19377,1.37758,1.65268,1.66835,1.7096,1.70549,1.68738,1.74295,1.69923,1.71297,2.06075,2.05904,2.09986,2.04053,1.89685,1.88488,1.92209,1.91694,1.89727,1.8265,1.75265,1.8061,1.878,1.80404,1.72275,1.81514,1.72631
Oct1971,-1.56189,-0.98295,-0.9528,-0.82795,-0.18071,0.51288,1.3445,1.41784,1.04742,1.03592,1.22907,0.83704,0.70051,0.49296,0.47971,0.45813,0.48684,0.40707,0.42294,0.47328,0.24569,1.08222,0.95799,1.16426,1.4561,1.4803,1.52887,1.51672,1.50086,1.58775,1.53527,1.54375,1.91602,1.91123,1.93867,1.86882,1.69468,1.67783,1.71041,1.70101,1.69531,1.62355,1.55157,1.61627,1.70075,1.60905,1.52409,1.61146
Nov1971,0.34312,-0.98858,-0.64131,-0.59486,-0.52142,-0.07915,0.48491,1.20387,1.29643,0.99252,0.98288,1.13947,0.79911,0.66222,0.47865,0.45609,0.43016,0.45591,0.36747,0.37832,0.42819,0.20158,1.06713,0.96271,1.17948,1.4933,1.52964,1.587,1.57845,1.56497,1.65462,1.59981,1.61506,2.00028,2.0015,2.0221,1.94231,1.75694,1.74437,1.77713,1.76595,1.76007,1.68283,1.60906,1.67573,1.76012,1.66473,1.56604
Dec1971,0.74374,0.633,-0.22703,0.01875,-6e-05,0.00027,0.30475,0.71115,1.25658,1.33486,1.11832,1.08399,1.19342,0.9007,0.78063,0.61399,0.59119,0.56979,0.59901,0.50589,0.49664,0.53105,0.331,1.10978,1.01037,1.22144,1.4928,1.5248,1.57821,1.57311,1.56564,1.6545,1.6085,1.62418,1.97552,2.00707,2.02415,1.96294,1.77439,1.77556,1.80841,1.80435,1.8062,1.75109,1.68524,1.73712,1.80519,1.72317
Jan1972,0.99778,0.92877,0.87559,0.2765,0.44626,0.4179,0.39239,0.64254,0.95836,1.37528,1.42863,1.24607,1.21213,1.30248,1.06819,0.98481,0.83665,0.81776,0.79968,0.81581,0.72381,0.69573,0.71659,0.53969,1.22549,1.13789,1.33223,1.56786,1.59382,1.64113,1.64049,1.62674,1.70886,1.65482,1.66617,1.96691,1.99433,2.01801,1.97576,1.80657,1.80596,1.83968,1.83501,1.84494,1.78771,1.73485,1.78674,1.83898
Feb1972,-0.96771,0.21507,0.47746,0.45912,-0.22042,0.00315,-0.00356,-0.00891,0.25467,0.63304,1.15463,1.22993,1.01556,1.02743,1.16052,0.88855,0.78127,0.62811,0.61407,0.60078,0.60919,0.5246,0.50568,0.53446,0.34395,1.10115,1.00678,1.22096,1.47007,1.49474,1.539,1.53398,1.52237,1.60582,1.53981,1.55142,1.88489,1.9206,1.93789,1.87213,1.70673,1.68565,1.71748,1.70794,1.72119,1.67095,1.61621,1.66498
Mar1972,0.7421,-0.17663,0.45378,0.61693,0.62555,0.01326,0.20288,0.19944,0.18297,0.41367,0.76312,1.23408,1.29604,1.10185,1.11488,1.21753,0.94985,0.83848,0.68423,0.66442,0.65161,0.67289,0.58317,0.56071,0.58891,0.41049,1.13901,1.04977,1.25814,1.50141,1.5223,1.56871,1.56463,1.55113,1.61836,1.55478,1.56514,1.89294,1.91902,1.93121,1.87212,1.71866,1.69906,1.72822,1.71757,1.72826,1.68667,1.6314
Apr1972,-0.45343,0.17054,-0.49344,0.06366,0.33453,0.41303,-0.19253,0.00735,2e-05,-0.01915,0.20321,0.59878,1.10647,1.17537,0.97204,0.9913,1.12302,0.85194,0.72413,0.57427,0.55418,0.53734,0.56307,0.47681,0.45584,0.48252,0.30087,1.04517,0.9692,1.19046,1.44261,1.4688,1.51938,1.51347,1.50099,1.57426,1.51137,1.52157,1.85943,1.89363,1.90638,1.85524,1.69275,1.67197,1.70027,1.68302,1.68775,1.64411
May1972,0.89704,0.28172,0.51778,-0.0155,0.36728,0.54097,0.57936,0.01028,0.16225,0.15863,0.13631,0.33445,0.68505,1.19041,1.26299,1.06254,1.06793,1.20443,0.93615,0.81563,0.67362,0.65632,0.64187,0.66895,0.58247,0.55851,0.58006,0.40491,1.11407,1.0468,1.27307,1.52009,1.55123,1.60186,1.59478,1.57775,1.65197,1.59423,1.59547,1.92314,1.96658,1.99198,1.94503,1.77285,1.75336,1.78527,1.76899,1.76891
Jun1972,1.71273,1.55721,0.96388,1.04151,0.61236,0.84975,0.9511,0.94053,0.47199,0.56797,0.562,0.53997,0.71064,0.98468,1.40159,1.45228,1.26071,1.24636,1.37103,1.13623,1.0312,0.89736,0.87881,0.86679,0.88732,0.79592,0.75713,0.76991,0.60321,1.25849,1.19326,1.40293,1.64365,1.67106,1.72323,1.72173,1.69872,1.75577,1.69304,1.68488,1.98988,2.04749,2.0727,2.03799,1.8682,1.85364,1.8853,1.86999
Jul1972,1.11271,1.81459,1.69192,1.10067,1.16157,0.74333,0.94894,1.04199,1.01648,0.56876,0.65514,0.64409,0.6201,0.78821,1.0432,1.43782,1.4855,1.29325,1.27916,1.39816,1.17549,1.07817,0.94625,0.92637,0.91529,0.93461,0.84136,0.8001,0.81086,0.64723,1.28656,1.22445,1.42883,1.66412,1.69111,1.74176,1.7392,1.71154,1.76836,1.70159,1.69003,1.98143,2.03936,2.05463,2.02114,1.86459,1.84881,1.87867
Aug1972,0.4279,0.79406,1.59875,1.57339,1.0438,1.10478,0.74573,0.92607,1.01689,0.99172,0.58142,0.66512,0.65345,0.62724,0.7834,1.02532,1.40446,1.44917,1.26847,1.2637,1.37982,1.1708,1.0757,0.95101,0.93045,0.91784,0.93723,0.84629,0.80323,0.81376,0.65325,1.28078,1.23685,1.43982,1.67217,1.69985,1.74968,1.74793,1.71889,1.77829,1.70963,1.69732,1.98287,2.04117,2.05068,2.01642,1.86424,1.84724
Sep1972,1.43443,1.32189,1.41192,1.84315,1.78106,1.32833,1.37341,1.08902,1.1832,1.24809,1.2059,0.86882,0.92071,0.91178,0.89523,1.02908,1.21418,1.54219,1.57538,1.40062,1.38407,1.48612,1.30076,1.22426,1.10572,1.08727,1.0798,1.09034,0.9987,0.95601,0.96634,0.80573,1.40486,1.37666,1.5749,1.79879,1.83136,1.88038,1.87983,1.84617,1.8994,1.82995,1.80986,2.08443,2.14295,2.14949,2.11222,1.96977
Oct1972,1.09327,1.5852,1.55194,1.62428,1.95228,1.96615,1.5984,1.61184,1.31745,1.37867,1.45401,1.41027,1.13337,1.15009,1.13508,1.12593,1.24493,1.38017,1.64788,1.66471,1.51335,1.50277,1.59755,1.42915,1.37556,1.26391,1.24918,1.2469,1.24575,1.15644,1.11335,1.11799,0.95788,1.52835,1.49671,1.68389,1.88707,1.92377,1.96808,1.97047,1.93212,1.96182,1.88397,1.86446,2.12314,2.16667,2.17837,2.14522
Nov1972,0.80734,1.15834,1.48914,1.45257,1.50988,1.83774,1.81461,1.55353,1.58004,1.35444,1.38833,1.44416,1.43619,1.20478,1.2211,1.20749,1.20308,1.31475,1.45171,1.72184,1.7461,1.59156,1.58978,1.70079,1.53815,1.49723,1.39535,1.38407,1.38782,1.38589,1.28366,1.23545,1.24693,1.07498,1.66453,1.63486,1.82247,2.02513,2.07086,2.11616,2.1199,2.07581,2.09795,2.01817,1.99415,2.25495,2.30524,2.28683
Dec1972,-0.88437,-0.12506,0.46032,0.89238,0.88911,0.95883,1.3258,1.35656,1.14582,1.20782,1.03454,1.08946,1.12818,1.12283,0.83375,0.87255,0.85699,0.84276,0.96026,1.12711,1.43746,1.47869,1.33489,1.3496,1.47219,1.30382,1.23478,1.12666,1.1136,1.1132,1.12604,1.03982,1.00101,1.02135,0.85336,1.45366,1.41443,1.61875,1.81358,1.86544,1.91019,1.91492,1.89486,1.96522,1.90089,1.86477,2.13241,2.19695
Jan1973,-0.65779,-1.10696,-0.55431,0.01729,0.54406,0.55139,0.62849,1.01165,1.11198,0.94532,1.00458,0.83852,0.92367,0.98084,0.98226,0.69716,0.73981,0.72588,0.70934,0.81809,0.99268,1.30096,1.34566,1.21129,1.22801,1.35984,1.1927,1.1045,0.9923,0.9807,0.97771,1.00187,0.92244,0.88707,0.90464,0.74128,1.31835,1.2775,1.47539,1.66293,1.70018,1.74483,1.74294,1.73958,1.80548,1.7588,1.74021,1.99665
Feb1973,-0.58209,-0.96705,-1.30583,-0.82786,-0.36326,0.21589,0.24351,0.33928,0.74472,0.87864,0.69595,0.78492,0.60033,0.74195,0.84268,0.83603,0.51783,0.57241,0.5643,0.55375,0.65893,0.8576,1.19826,1.25348,1.10984,1.13716,1.2805,1.10036,1.00079,0.88346,0.86371,0.85964,0.88999,0.81061,0.77187,0.78767,0.62238,1.22682,1.18126,1.37431,1.58063,1.60284,1.64607,1.64021,1.63915,1.71469,1.66579,1.64112
Mar1973,0.83898,0.11163,-0.45107,-0.9226,-0.52343,-0.07971,0.42444,0.45213,0.53083,0.89323,1.00568,0.82639,0.89596,0.73346,0.8636,0.92329,0.91309,0.6024,0.64674,0.63249,0.62226,0.73658,0.92116,1.25048,1.30292,1.16149,1.18533,1.32885,1.15212,1.0532,0.93849,0.91896,0.91617,0.94152,0.86647,0.83077,0.84382,0.68573,1.26307,1.21841,1.40427,1.60614,1.62813,1.66836,1.66165,1.6587,1.73685,1.68687
Apr1973,-1.05731,-0.07408,-0.53439,-0.92241,-1.21579,-0.87271,-0.45278,0.08478,0.11435,0.19878,0.58269,0.75792,0.58406,0.6757,0.49687,0.65201,0.7473,0.74441,0.40503,0.45956,0.44529,0.43085,0.5546,0.754,1.10455,1.16124,1.00754,1.04002,1.21081,1.02577,0.91378,0.79375,0.77457,0.76984,0.80122,0.7307,0.70279,0.71883,0.55967,1.16175,1.11105,1.31001,1.52952,1.55304,1.5936,1.5805,1.57322,1.65669
May1973,0.16812,-0.57176,-0.04542,-0.43975,-0.83741,-1.13225,-0.81908,-0.46865,-4e-05,0.03329,0.11558,0.49335,0.67337,0.51824,0.62854,0.45139,0.61368,0.72619,0.7134,0.37559,0.43471,0.42338,0.41,0.53926,0.74115,1.09066,1.14749,0.99051,1.01978,1.19904,1.02212,0.9117,0.7906,0.77095,0.76596,0.79498,0.7252,0.69422,0.71449,0.55736,1.16377,1.11066,1.31291,1.53431,1.5582,1.60235,1.58943,1.58004
Jun1973,-0.04392,0.0079,-0.5864,-0.14067,-0.47704,-0.83159,-1.12555,-0.84384,-0.50266,-0.0612,-0.02469,0.062,0.43285,0.62162,0.48013,0.58258,0.40424,0.56955,0.6925,0.6851,0.34382,0.40416,0.39056,0.37655,0.50814,0.70923,1.05064,1.1068,0.95101,0.97922,1.15281,0.96717,0.85973,0.7396,0.72075,0.71693,0.7455,0.67838,0.64924,0.66953,0.51662,1.11446,1.06512,1.26517,1.48255,1.50715,1.5508,1.53681
Jul1973,0.74396,0.21738,0.19028,-0.42738,-0.04227,-0.36858,-0.71413,-1.03984,-0.76494,-0.42875,-0.0029,0.02992,0.11002,0.4763,0.65873,0.52122,0.61725,0.44307,0.60164,0.71813,0.71421,0.38111,0.43771,0.42268,0.40953,0.54079,0.73421,1.06715,1.12177,0.96789,0.99634,1.1673,0.98581,0.88012,0.76312,0.74483,0.74084,0.76841,0.70181,0.67397,0.69331,0.5431,1.1246,1.0754,1.26819,1.47929,1.50166,1.5431
Aug1973,-0.15961,0.27891,0.01056,0.07113,-0.4393,-0.08274,-0.38113,-0.70455,-1.02869,-0.75592,-0.43022,-0.0183,0.01107,0.08419,0.43274,0.61262,0.49057,0.58501,0.41603,0.5779,0.69499,0.69171,0.36706,0.42149,0.40512,0.39106,0.52112,0.70859,1.03265,1.08812,0.93741,0.96701,1.1526,0.96989,0.86255,0.74705,0.72873,0.72337,0.75138,0.68542,0.65941,0.67848,0.52838,1.10828,1.05922,1.25049,1.46048,1.48217
Sep1973,-0.74901,-0.74622,-0.31761,-0.40929,-0.29449,-0.65625,-0.29781,-0.58602,-0.84315,-1.11045,-0.86375,-0.56855,-0.17854,-0.14718,-0.07155,0.27519,0.46239,0.35027,0.45954,0.2846,0.46207,0.59234,0.59106,0.25992,0.31057,0.29814,0.28719,0.41745,0.61196,0.94639,1.00748,0.85135,0.87952,1.07734,0.88796,0.77727,0.65958,0.64232,0.63871,0.66983,0.60818,0.58604,0.60737,0.4561,1.04676,0.99708,1.18937,1.40336
Oct1973,1.39388,0.86552,0.77404,0.86408,0.73892,0.62334,0.13868,0.37436,0.13071,-0.21953,-0.60718,-0.35463,-0.06765,0.27846,0.30306,0.36712,0.66949,0.80686,0.68747,0.76332,0.60636,0.7274,0.82941,0.83953,0.53655,0.57507,0.56603,0.55981,0.6716,0.85018,1.16542,1.21703,1.06238,1.08304,1.26395,1.08348,0.98075,0.86894,0.85279,0.85141,0.87542,0.80634,0.77777,0.79134,0.64604,1.19511,1.15132,1.32707
Nov1973,-0.15171,0.78805,0.4489,0.38657,0.47391,0.40356,0.36443,-0.00569,0.23925,0.01458,-0.28385,-0.65172,-0.44255,-0.19227,0.14419,0.15718,0.21375,0.5092,0.65433,0.53905,0.6256,0.4624,0.60852,0.74769,0.75554,0.44934,0.48915,0.47814,0.47528,0.59874,0.78531,1.12746,1.19348,1.02422,1.04907,1.24496,1.05919,0.9429,0.82802,0.80997,0.80593,0.83263,0.76198,0.73284,0.74844,0.59499,1.17376,1.12692
Dec1973,1.18074,0.78464,1.31953,1.07088,0.99833,1.02067,0.95904,0.87901,0.56111,0.69401,0.55215,0.24759,-0.12889,0.04654,0.26833,0.52102,0.52574,0.57113,0.81655,0.90715,0.78754,0.84719,0.71051,0.82973,0.93939,0.96772,0.71295,0.74491,0.73216,0.72904,0.83377,0.99226,1.29081,1.34984,1.19041,1.21496,1.4001,1.23345,1.12475,1.01957,1.00534,1.00543,1.02501,0.94997,0.91836,0.92775,0.77075,1.32924
Jan1974,-1.18007,0.3995,0.18702,0.82844,0.63453,0.56336,0.59166,0.52948,0.53804,0.26383,0.41129,0.26381,-0.01241,-0.37137,-0.17551,0.06396,0.3261,0.33451,0.38223,0.62434,0.72999,0.61269,0.67708,0.54418,0.66522,0.78075,0.80662,0.53105,0.56365,0.55405,0.54831,0.6696,0.83218,1.12763,1.18392,1.03089,1.05446,1.22767,1.06433,0.96203,0.85686,0.84156,0.83865,0.85968,0.79347,0.76707,0.78196,0.63295
Feb1974,-0.05025,-0.88741,0.21573,0.0121,0.65423,0.46528,0.40626,0.44287,0.36481,0.36414,0.08016,0.25168,0.10913,-0.13742,-0.44185,-0.26214,-0.03573,0.22713,0.24234,0.29831,0.53323,0.64886,0.53415,0.60273,0.46429,0.59852,0.72067,0.74534,0.46459,0.50231,0.48616,0.48104,0.60753,0.77572,1.06908,1.12363,0.97084,1.00082,1.17825,1.00145,0.90141,0.79574,0.77904,0.77408,0.79677,0.73388,0.71029,0.72546
Mar1974,1.0804,0.58588,-0.24149,0.4972,0.33364,0.91277,0.7183,0.66907,0.69483,0.61283,0.60397,0.3223,0.45875,0.33793,0.09566,-0.22929,-0.07188,0.13284,0.36544,0.37219,0.42298,0.65646,0.75619,0.64002,0.70404,0.57649,0.69722,0.81605,0.84398,0.57322,0.60827,0.59094,0.58696,0.70232,0.86379,1.13978,1.1895,1.04505,1.07426,1.24126,1.0768,0.98502,0.88463,0.86876,0.86512,0.88612,0.82563,0.801
Apr1974,0.64133,0.97186,0.68416,-0.08197,0.56203,0.43725,0.99534,0.81074,0.76252,0.78053,0.6843,0.67488,0.40233,0.53119,0.40568,0.17067,-0.13497,0.01336,0.20995,0.43428,0.43979,0.48429,0.70986,0.80229,0.68459,0.7409,0.61229,0.72695,0.85792,0.89225,0.61798,0.65281,0.6373,0.63347,0.74606,0.90725,1.18479,1.23367,1.08716,1.11886,1.28796,1.12305,1.03092,0.93107,0.91531,0.91151,0.93053,0.86628
May1974,-1.16742,-0.25156,0.31001,0.13797,-0.50741,0.17496,0.07486,0.60877,0.42563,0.38041,0.40531,0.31477,0.33923,0.09624,0.26346,0.13331,-0.07715,-0.35225,-0.21283,-0.00835,0.22713,0.23686,0.28384,0.52757,0.63589,0.52249,0.5846,0.45409,0.56983,0.71041,0.75353,0.47325,0.50602,0.48963,0.48543,0.60262,0.77572,1.07247,1.12516,0.97609,1.01013,1.18112,1.0041,0.90807,0.80271,0.78736,0.78389,0.80523
Jun1974,1.32842,0.09774,0.33657,0.67722,0.52857,-0.09407,0.46167,0.34465,0.86157,0.6653,0.62301,0.64824,0.55925,0.56108,0.3253,0.46005,0.33587,0.12313,-0.14805,-0.01473,0.17378,0.39712,0.40276,0.4463,0.67651,0.77154,0.65043,0.70411,0.57827,0.68543,0.81279,0.84648,0.58233,0.61508,0.59991,0.59742,0.70446,0.86596,1.14475,1.18952,1.04443,1.08239,1.25301,1.08703,0.99337,0.89401,0.87982,0.8758
Jul1974,-0.10713,1.07831,0.02339,0.27794,0.6217,0.47852,-0.11831,0.42677,0.29895,0.81981,0.62713,0.58177,0.60523,0.52079,0.53024,0.30425,0.43694,0.31459,0.10884,-0.15759,-0.02651,0.1588,0.37835,0.38264,0.42653,0.65809,0.75147,0.63052,0.68366,0.55928,0.6693,0.7957,0.82879,0.56697,0.6,0.58515,0.58236,0.68905,0.84872,1.12357,1.16703,1.02457,1.06199,1.22541,1.06378,0.9731,0.87559,0.86111
Aug1974,0.50355,0.23916,0.96071,0.12326,0.32949,0.63154,0.51821,-0.04342,0.44947,0.33241,0.82226,0.64807,0.60435,0.62216,0.54288,0.55033,0.34039,0.46525,0.34696,0.15118,-0.1081,0.01727,0.1992,0.41006,0.41221,0.45325,0.67709,0.76439,0.64341,0.69439,0.57202,0.67861,0.81537,0.84808,0.5874,0.62153,0.6069,0.60287,0.70786,0.86568,1.13849,1.18034,1.0366,1.07436,1.23616,1.07755,0.98734,0.89199
Sep1974,-0.67656,-0.28816,-0.3051,0.44915,-0.2252,0.06519,0.39713,0.30551,-0.21272,0.2746,0.18816,0.64067,0.48146,0.44524,0.46655,0.3924,0.40817,0.20721,0.34606,0.22264,0.03926,-0.20096,-0.07562,0.09997,0.30564,0.31164,0.35545,0.57988,0.67384,0.55595,0.61227,0.4827,0.58861,0.73146,0.76751,0.50352,0.5377,0.52454,0.52263,0.6308,0.7964,1.08012,1.1235,0.97775,1.01628,1.1804,1.01902,0.92901
Oct1974,0.65655,0.12467,0.25564,0.20821,0.73776,0.14128,0.30508,0.59705,0.49734,0.01399,0.46489,0.3607,0.77949,0.61215,0.57496,0.5983,0.52599,0.53829,0.34822,0.46981,0.35093,0.14968,-0.09098,0.03507,0.1956,0.38817,0.39801,0.44604,0.66084,0.7541,0.6405,0.69342,0.56404,0.66569,0.79207,0.82809,0.57679,0.6069,0.59452,0.59363,0.69845,0.8522,1.11999,1.16082,1.0216,1.05687,1.21305,1.05518
Nov1974,-1.43815,-0.5166,-0.74655,-0.61299,-0.60654,-0.09393,-0.51063,-0.24628,0.11005,0.02808,-0.3718,0.09175,-0.02305,0.35448,0.22012,0.17565,0.19581,0.13441,0.16166,-0.01719,0.12466,-0.00175,-0.18368,-0.39198,-0.27148,-0.08925,0.11129,0.11998,0.17497,0.41687,0.52059,0.40299,0.47602,0.34166,0.45847,0.60071,0.64539,0.37201,0.40626,0.39301,0.38983,0.50594,0.6785,0.97686,1.02709,0.87756,0.91468,1.08295
Dec1974,-1.25618,-1.91019,-1.35645,-1.55212,-1.37786,-1.29723,-0.82753,-1.10463,-0.79122,-0.43468,-0.52202,-0.8194,-0.29354,-0.40291,-0.05474,-0.17211,-0.21214,-0.18469,-0.21836,-0.18411,-0.34642,-0.20445,-0.32897,-0.4824,-0.66715,-0.55194,-0.36394,-0.17234,-0.16691,-0.11584,0.12372,0.23129,0.12931,0.21194,0.07891,0.19102,0.33042,0.36566,0.1115,0.13617,0.1267,0.12354,0.24042,0.41343,0.73778,0.8025,0.64917,0.68614
Jan1975,-0.37963,-1.21838,-1.91938,-1.61103,-1.90467,-1.71116,-1.57962,-1.07868,-1.40321,-1.03999,-0.61597,-0.71218,-1.01475,-0.40871,-0.52671,-0.14473,-0.27606,-0.31395,-0.27596,-0.30715,-0.27639,-0.45911,-0.30781,-0.43811,-0.59833,-0.79699,-0.68464,-0.47564,-0.27395,-0.26449,-0.21316,0.04151,0.14893,0.05791,0.1389,0.0053,0.12182,0.25373,0.27904,0.03137,0.06112,0.04916,0.04652,0.15649,0.33418,0.65336,0.71877,0.573
Feb1975,-0.21693,-0.58031,-1.25448,-1.76748,-1.63512,-1.87514,-1.74923,-1.64336,-1.17164,-1.41946,-1.11198,-0.7445,-0.80745,-1.07667,-0.51234,-0.62394,-0.2695,-0.39162,-0.42429,-0.38141,-0.40926,-0.37935,-0.54819,-0.40336,-0.53265,-0.68006,-0.86606,-0.76379,-0.55505,-0.3553,-0.34688,-0.29581,-0.04306,0.07108,-0.01533,0.06117,-0.07277,0.04232,0.17322,0.19725,-0.04713,-0.0079,-0.02014,-0.02345,0.08498,0.26065,0.58043,0.64696
Mar1975,1.55807,0.83208,0.29022,-0.54714,-1.0871,-0.91799,-1.07739,-0.99948,-0.98561,-0.59671,-0.84289,-0.61247,-0.30586,-0.34665,-0.65702,-0.17129,-0.28342,0.03296,-0.09155,-0.1282,-0.09763,-0.12959,-0.11039,-0.27812,-0.15218,-0.26298,-0.41466,-0.60003,-0.4902,-0.30421,-0.11751,-0.11503,-0.06854,0.16685,0.28026,0.19227,0.25802,0.12781,0.23639,0.36178,0.38827,0.15173,0.18679,0.17455,0.17181,0.27555,0.43966,0.73893
