"iv_malla_modi_id","pop","long","lat","dr","post","pre","rt","rc","rs","rrs"
142799,1,-3.2653977,37.1964115,1.3916,1.57443333333333,1.5338,0.907289085930369,1.13138353933123,1.02649193723649,0.119202851306124
142800,1,-3.2627823,37.1964115,1.5176,1.58906666666667,1.59486666666667,0.951552898883919,1.04709189949042,0.996363332357982,0.0448104334740626
142801,1,-3.2601669,37.1964115,1.6476,1.82176666666667,1.76096666666667,0.93562248007723,1.10570931455855,1.03452649113176,0.0989040110545345
142802,1,-3.2575516,37.1964115,1.811,1.87596666666667,1.8465,0.980774438126185,1.0358733664642,1.01595811896381,0.0351836808376207
142803,1,-3.2549362,37.1964115,1.8637,1.7585,1.81093333333333,1.02913782948019,0.943553146965713,0.971046237667501,-0.0580915918126931
142804,1,-3.2523208,37.1964115,1.6268,1.69746666666667,1.7028,0.955367629786235,1.04343906237194,0.996867903844648,0.0415002740584136
142805,1,-3.2497054,37.1964115,1.522,1.58163333333333,1.63496666666667,0.930905828865012,1.03918090232151,0.967379559216294,0.0364737303512813
142806,1,-3.24709,37.1964115,1.403,1.5174,1.4996,0.93558282208589,1.08153955808981,1.01186983195519,0.0762870098692985
142807,1,-3.2444746,37.1964115,1.3801,1.4249,1.43306666666667,0.963039635280983,1.03246141583943,0.994301265351693,0.0312616300707108
143477,1,-3.2679229,37.1943282,1.2725,1.45763333333333,1.47413333333333,0.863219066570188,1.14548788474132,0.988806982633864,0.125587916063676
143478,1,-3.2653076,37.1943282,1.3654,1.6099,1.49063333333333,0.915986493436794,1.17906840486304,1.08001073369261,0.16402424025582
143479,1,-3.2626923,37.1943282,1.7818,1.79973333333333,1.7805,1.0007301319854,1.01006472855165,1.01080220911729,0.0100720771318918
143480,1,-3.260077,37.1943282,1.8506,1.89806666666667,1.84073333333333,1.00536018253595,1.02564933895313,1.03114700662779,0.0257868240918474
143481,1,-3.2574617,37.1943282,1.8606,1.87076666666667,1.90146666666667,0.97850781852605,1.00546418717976,0.983854568403338,0.0053467498772877
143482,1,-3.2548464,37.1943282,1.8935,1.85883333333333,1.86006666666667,1.01797426615533,0.981691752486577,0.999336941328268,-0.0186373248270671
143483,1,-3.252231,37.1943282,1.7403,1.7519,1.82976666666667,0.951104876760243,1.00666551743952,0.957444482903102,0.00633960614285977
143484,1,-3.2496157,37.1943282,1.6128,1.59713333333333,1.63663333333333,0.985437585286869,0.990286044973545,0.975865088902014,-0.00957249638485512
143485,1,-3.2470004,37.1943282,1.4498,1.4896,1.48996666666667,0.973041902503412,1.02745206235343,0.999753909483434,0.026712006980022
143486,1,-3.2443851,37.1943282,1.3403,1.46406666666667,1.3733,0.975970290541033,1.09234251038325,1.06609383722906,0.0901235466880263
143487,1,-3.2417698,37.1943282,1.341,1.32983333333333,1.34333333333333,0.998263027295285,0.991672880934626,0.989950372208437,-0.00831265508684871
144156,1,-3.2678327,37.1922448,1.1568,1.3898,1.44686666666667,0.799520803575543,1.20141770401106,0.96055844814081,0.161037644565267
