"iv_malla_modi_id","elev"
147554,1716.81994628906
147555,1724.76000976562
147556,1640.02001953125
147557,1600.89001464844
147558,1674.7900390625
147559,1727.26000976562
147560,1699.26000976562
147561,1722.46997070312
147562,1808.44995117188
148227,2156.1201171875
148228,2059.169921875
148229,1978.0400390625
148230,1883.01000976562
148231,1802.17004394531
148232,1792.56005859375
148233,1796.47998046875
148234,1705.47998046875
148235,1629.10998535156
148236,1671.34997558594
148237,1734.55004882812
148238,1782.77001953125
148239,1754.33996582031
148240,1754.71997070312
148241,1838.5
148242,1879.4599609375
148905,2168.22998046875
148906,2121.35009765625
148907,2038.43005371094
148908,1967.19995117188
148909,1888.86999511719
148910,1828.07995605469
148911,1886.80004882812
148912,1784.86999511719
148913,1716.05004882812
148914,1647.21997070312
148915,1728.52001953125
148916,1765.35998535156
148917,1835.88000488281
148918,1775.83996582031
148919,1778.66003417969
148920,1858.63000488281
148921,1916.92004394531
149584,2124.13989257812
149585,2076.86010742188
149586,1995.08996582031
149587,1919.30004882812
149588,1928.16003417969
149589,1899.61999511719
149590,1912.36999511719
149591,1835.41003417969
149592,1731.33996582031
149593,1699.15002441406
149594,1786.01000976562
149595,1817.23999023438
149596,1864.06005859375
149597,1862.64001464844
149598,1835.26000976562
149599,1895.9599609375
149600,1963.80004882812
150263,2109
150264,2066.88989257812
150265,1995.93994140625
150266,2008.38000488281
150267,1997.84997558594
150268,1978.23999023438
150269,1949.15002441406
150270,1859.97998046875
150271,1757.61999511719
150272,1727
150273,1818.46997070312
150274,1854.26000976562
150275,1895
150276,1920.97998046875
150277,1901.96997070312
150278,1934.22998046875
150279,2006.31005859375
150942,2188.39990234375
150943,2083.57006835938
150944,2081.73999023438
150945,2078.1201171875
150946,2052.17993164062
150947,1997.41003417969
150948,1944.40002441406
150949,1899.63000488281
150950,1794.5400390625
150951,1745.32995605469
150952,1831.48999023438
150953,1894.88000488281
150954,1942.43994140625
150955,1980.90002441406
150956,1981.06994628906
150957,1997.96997070312
151623,2189.21997070312
151624,2158.35009765625
151625,2080.26000976562
151626,1985.06994628906
151627,1937.43005371094
151628,1848.93994140625
151629,1776.43005371094
151630,1778.36999511719
151631,1837.27001953125
151632,1888.83996582031
151633,1975.17004394531
151634,2028.26000976562
151635,2039.06005859375
152303,2156.23999023438
152304,2079.80004882812
152305,1988.32995605469
152306,1913.19995117188
152307,1829.75
152308,1893.64001464844
152309,1818.85998535156
152310,1898.57995605469
152311,1968.51000976562
152312,2000.09997558594
152313,2005.60998535156
152314,2069.25
152982,2163.34008789062
152983,2084.52001953125
152984,2028.7900390625
152985,1978.31005859375
152986,1942.27001953125
152987,1958.05004882812
152988,1892.2900390625
152989,1982.67004394531
152990,1997.56994628906
152991,2054.1201171875
152992,2070.5
153661,2174.93994140625
153662,2119.32006835938
153663,2076.40991210938
153664,2008.21997070312
153665,2016.89001464844
153666,2028.18005371094
153667,1971.66003417969
153668,2037.07995605469
153669,2062.55004882812
153670,2096.3701171875
153671,2132.35009765625
154341,2180.39990234375
154342,2133.22998046875
154343,2077.080078125
154344,2106.78002929688
154345,2128.5
154346,2069.63989257812
154347,2103.5
154348,2121.46997070312
154349,2145.35009765625
155022,2174.14990234375
155023,2175.7900390625
155024,2193.68994140625
155025,2132.9599609375
161084,1457.76000976562
161085,1511.07995605469
161086,1533.80004882812
161087,1514.76000976562
161088,1517.81005859375
161089,1572.43005371094
161761,1249.07995605469
161762,1297.84997558594
161763,1362.71997070312
161764,1314.88000488281
161765,1357.40002441406
161766,1278.66003417969
161767,1407.23999023438
161768,1421.98999023438
161769,1460.78002929688
162440,1168.11999511719
162441,1150.89001464844
162442,1157.55004882812
162443,1213.53002929688
162444,1238.7900390625
162445,1266.19995117188
162446,1200.78002929688
162447,1307.81005859375
162448,1388.69995117188
162449,1426.31005859375
162450,1511.98999023438
162451,1484.11999511719
162452,1500.68994140625
162453,1604.25
162454,1561.83996582031
162455,1605.33996582031
163119,1266.26000976562
163120,1277.80004882812
163121,1225.75
163122,1303.68005371094
163123,1336.78002929688
163124,1355.66003417969
163125,1331.43994140625
163126,1240.31005859375
163127,1229.03002929688
163128,1281.43005371094
163129,1356.82995605469
163130,1374.26000976562
163131,1401.69995117188
163132,1501.18994140625
163133,1395.85998535156
163134,1446.16003417969
163135,1410.52001953125
163136,1418.90002441406
163798,1340.81994628906
163799,1391.75
163800,1254.03002929688
163801,1361.40002441406
163802,1410.08996582031
163803,1500.44995117188
163804,1506.07995605469
163805,1393.92004394531
163806,1348.05004882812
163807,1297.01000976562
163808,1251.11999511719
163809,1324.11999511719
163810,1279.40002441406
163811,1293.59997558594
163812,1296.73999023438
163813,1321.77001953125
163814,1412.10998535156
163815,1460.27001953125
163816,1427.11999511719
164478,1480.09997558594
164479,1364.53002929688
164480,1372.32995605469
164481,1491.35998535156
164482,1555.64001464844
164483,1593.14001464844
164484,1535.89001464844
164485,1481.43994140625
164486,1441.56994628906
164487,1366.73999023438
164488,1422.51000976562
164489,1387.60998535156
164490,1325.31994628906
164491,1440.59997558594
164492,1399.5400390625
164493,1358.27001953125
164494,1407.16003417969
164495,1554.5400390625
165157,1540.61999511719
165158,1456.98999023438
165159,1375.60998535156
165160,1480.81994628906
165161,1582.25
165162,1664.46997070312
165163,1640.5
165164,1621.22998046875
165165,1575.52001953125
165166,1493.75
165167,1560.14001464844
165168,1428.5
165169,1433.76000976562
165170,1534.25
165171,1543.25
165172,1454.91003417969
165173,1400.89001464844
165174,1539.92004394531
165175,1641.02001953125
165837,1490.07995605469
165838,1463.25
165839,1422.61999511719
165840,1570.66003417969
165841,1692.32995605469
165842,1752.64001464844
165843,1754.18994140625
165844,1696.63000488281
165845,1670.17004394531
165846,1618.43005371094
165847,1482.9599609375
165848,1571.72998046875
165849,1628.4599609375
165850,1656.58996582031
165851,1514.53002929688
165852,1340.31005859375
165853,1471.21997070312
165854,1622.73999023438
165855,1674.9599609375
166520,1668.89001464844
166521,1803.60998535156
166522,1873.82995605469
166523,1829.39001464844
166524,1816
166525,1688.25
166526,1591.11999511719
166527,1643.69995117188
166528,1691.51000976562
166529,1712.14001464844
166530,1580.68994140625
166531,1473.72998046875
166532,1415.57995605469
166533,1537.93994140625
166534,1679.05004882812
167201,1866.7099609375
167202,1943.06994628906
167203,1924.2900390625
167204,1806.2099609375
167205,1740.31005859375
167206,1744.81994628906
167207,1770.68994140625
167208,1759.66003417969
167209,1649.66003417969
167210,1548.13000488281
167211,1460.43005371094
167212,1490.63000488281
167213,1648.35998535156
167881,1962.38000488281
167882,1979.56994628906
167883,1929.75
167884,1871.53002929688
167885,1853.61999511719
167886,1856.08996582031
167887,1818.61999511719
167888,1714.86999511719
167889,1620.85998535156
167890,1499.86999511719
167891,1501.51000976562
167892,1663.34997558594
167893,1764.82995605469
168536,2050.69995117188
168537,2051.8798828125
168561,2019.71997070312
168562,2029.64001464844
168563,2000.40002441406
168564,1971.63000488281
168565,1963.14001464844
168566,1847.03002929688
168567,1757.63000488281
168568,1676.53002929688
168569,1554.58996582031
168570,1414.43005371094
168571,1566.34997558594
168572,1706.19995117188
169214,1938.30004882812
169215,1970.42004394531
169216,1993.98999023438
169217,2050.1298828125
169244,2005.89001464844
169245,1885.06005859375
169246,1819.73999023438
169247,1756.88000488281
169248,1604.72998046875
169249,1461.60998535156
169250,1538.58996582031
169251,1665.21997070312
169892,1853.64001464844
169893,1892.18994140625
169894,1907.2900390625
169895,1953.64001464844
169896,2010.25
169897,2056.26000976562
169923,2031.48999023438
169924,1949.51000976562
169925,1874.69995117188
169926,1747.40002441406
169927,1580.81994628906
169928,1504.25
169929,1444.15002441406
169930,1620.58996582031
170570,1768.90002441406
170571,1820.75
170572,1834.90002441406
170573,1874.85998535156
170574,1937.14001464844
170575,1985.72998046875
170576,2033.69995117188
170602,2059.38989257812
170603,1968.25
170604,1866.21997070312
170605,1759.58996582031
170606,1687.77001953125
170607,1625.48999023438
170608,1463.81005859375
170609,1500.71997070312
171248,1716.23999023438
171249,1780.21997070312
171250,1767.52001953125
171251,1775.7099609375
171252,1829.14001464844
171253,1914.7900390625
171254,1979.31994628906
171255,2008.97998046875
171257,2076.92993164062
171281,2089.330078125
171282,2011.31005859375
171283,1914.9599609375
171284,1821.51000976562
171285,1743.92004394531
171286,1607.09997558594
171287,1568.73999023438
171288,1587.98999023438
171925,1548.38000488281
171926,1590.93994140625
171927,1641.81994628906
171928,1657.89001464844
171929,1713.7900390625
171930,1789.98999023438
171931,1862.43005371094
171932,1931.13000488281
171933,1965.83996582031
171934,1948.7099609375
171935,1953.2099609375
171936,1996.91003417969
171937,2037.18994140625
171961,2074.90991210938
171962,1953.18005371094
171963,1831.90002441406
171964,1687.77001953125
171965,1562.44995117188
171966,1658.75
172604,1478.43994140625
172605,1492.98999023438
172606,1541.17004394531
172607,1595.96997070312
172608,1684.69995117188
172609,1763.51000976562
172610,1812.9599609375
172611,1888.58996582031
172612,1889.2099609375
172613,1874.40002441406
172614,1914.86999511719
172615,1930.77001953125
172616,1989.27001953125
172617,1999.5400390625
172618,2076.52001953125
172640,2066.64990234375
172641,1966.93005371094
172642,1839.92004394531
172643,1691.58996582031
172644,1644.01000976562
172645,1730.92004394531
173283,1556.5400390625
173284,1604.31994628906
173285,1633.43994140625
173286,1574.2099609375
173287,1593
173288,1646.77001953125
173289,1757.31994628906
173290,1799
173291,1770.81994628906
173292,1812.5400390625
173293,1819.16003417969
173294,1851.7900390625
173295,1929.69995117188
173296,1986.57995605469
173297,2067.77001953125
173320,1990.77001953125
173321,1826.91003417969
173322,1651.81005859375
173962,1617.82995605469
173963,1677.90002441406
173964,1691.58996582031
173965,1660.85998535156
173966,1706.51000976562
173967,1684.84997558594
173968,1642.67004394531
173969,1656
173970,1713.39001464844
173971,1726.22998046875
173972,1737.17004394531
173973,1799.58996582031
173974,1851.81994628906
173975,1920.34997558594
173976,1990.47998046875
173977,2064.9599609375
174640,1719.32995605469
174641,1679.65002441406
174642,1737.01000976562
174643,1769.25
174644,1728.73999023438
174645,1751.65002441406
174646,1816.02001953125
174647,1765.2099609375
174648,1779.44995117188
174649,1771.31005859375
174650,1773.05004882812
174651,1876.30004882812
174652,1849.69995117188
174653,1862.65002441406
174654,1895.14001464844
174655,1872.53002929688
174656,1905.18005371094
175320,1733.86999511719
175321,1806.33996582031
175322,1810.5400390625
175323,1743.28002929688
175324,1807.0400390625
175325,1887.10998535156
175326,1885.51000976562
175327,1884.97998046875
175328,1857.23999023438
175329,1834.41003417969
175330,1935.27001953125
175331,1972.51000976562
175332,1941.15002441406
175333,2000.90002441406
175334,2001.01000976562
175999,1832.39001464844
176000,1849.94995117188
176001,1887.91003417969
176002,1759.46997070312
176003,1841.58996582031
176004,1900.25
176005,1966.51000976562
176006,1980.65002441406
176007,1955.66003417969
176008,1965.06994628906
176009,1982.64001464844
176010,2057.60009765625
176011,2031.23999023438
176012,2053.06005859375
176678,1955.57995605469
176679,1926.05004882812
176680,1899.85998535156
176681,1822.09997558594
176682,1886.78002929688
176683,1918.90002441406
176684,1994.82995605469
176685,2053.6201171875
176686,2049.65991210938
176687,2082.169921875
176688,2046.11999511719
176689,2112.3798828125
176690,2078.30004882812
176691,2095.669921875
177357,2018.98999023438
177358,1969.05004882812
177359,1951.78002929688
177360,1919.53002929688
177361,1889.34997558594
177362,1991.57995605469
177363,2043.5
177366,2154.48999023438
177367,2145.4599609375
178037,2061.13989257812
178038,2044.7099609375
178039,1978.80004882812
178040,1971.43005371094
178041,1996.16003417969
183459,1981.89001464844
183460,1960.40002441406
183461,1905.2099609375
183462,1827.89001464844
184135,1851.85998535156
184136,1843.72998046875
184137,1860.92004394531
184138,1873.47998046875
184139,1806.07995605469
184140,1741.7900390625
184141,1839.78002929688
184142,1880.86999511719
184813,1822.28002929688
184814,1781.92004394531
184815,1760.47998046875
184816,1730.75
184817,1699.93994140625
184818,1773
184819,1799.06005859375
184820,1888.06994628906
184821,1976.31994628906
185492,1819.93005371094
185493,1719.32995605469
185494,1709.96997070312
185495,1787.09997558594
185496,1824.69995117188
185497,1877.10998535156
185498,1894.10998535156
185499,1946.43005371094
185500,2020.15002441406
186167,1593.47998046875
186168,1641.93994140625
186169,1736.42004394531
186170,1831.83996582031
186171,1815.15002441406
186172,1656.59997558594
186173,1755.81005859375
186174,1874.02001953125
186175,1944.17004394531
186176,1958.56005859375
186177,1970.43005371094
186178,1995.75
186179,2077.01000976562
186845,1483.22998046875
186846,1433.07995605469
186847,1510.64001464844
186848,1592.88000488281
186849,1660.51000976562
186850,1703.97998046875
186851,1632.39001464844
186852,1780.09997558594
186853,1876.64001464844
186854,1959.67004394531
186855,2001.85998535156
186856,2045.85998535156
186857,2078.84008789062
187524,1605.09997558594
187525,1516.78002929688
187526,1493.97998046875
187527,1501.31005859375
187528,1596.06994628906
187529,1629.08996582031
187530,1695.15002441406
187531,1803.43005371094
187532,1902.94995117188
187533,1972.38000488281
187534,2036.09997558594
188203,1719.90002441406
188204,1653.38000488281
188205,1597.57995605469
188206,1656.82995605469
188207,1695.34997558594
188208,1740.61999511719
188209,1756.82995605469
188210,1894.13000488281
188211,1942.91003417969
188212,1998.75
188213,2074.10009765625
188882,1773.93005371094
188883,1713.73999023438
188884,1675.91003417969
188885,1758.82995605469
188886,1810.60998535156
188887,1846.36999511719
188888,1888.64001464844
188889,1933.39001464844
188890,2006.56005859375
188891,2069.44995117188
188892,2124.28002929688
189561,1790.18994140625
189562,1746.81005859375
189563,1747.44995117188
189564,1803.80004882812
189565,1881.9599609375
189566,1937.28002929688
189567,1985.10998535156
189568,2013.46997070312
189569,2088.97998046875
190240,1798.78002929688
190241,1808.86999511719
190242,1828.5400390625
190243,1867.46997070312
190244,1950.90002441406
190245,1988.10998535156
190246,2053.919921875
190247,2116.25
190920,1812.80004882812
190921,1868.31005859375
190922,1911.60998535156
190923,1984.85998535156
190924,2059.48999023438
190925,2119.78002929688
190928,2121
190929,2079.28002929688
190930,2019.41003417969
190931,2048.90991210938
190932,2101.02001953125
190933,2025.52001953125
191599,1819.66003417969
191600,1861.72998046875
191601,1920.28002929688
191602,1995
191603,2040.14001464844
191606,1998.91003417969
191607,1972.51000976562
191608,1924.19995117188
191609,1890.84997558594
191610,1900.08996582031
191611,1910.94995117188
191612,1918.67004394531
191613,2031.2900390625
192283,1923.11999511719
192284,1909.34997558594
192285,1882.72998046875
192286,1824.76000976562
192287,1788.5400390625
192288,1864.73999023438
192289,1880.36999511719
192290,1887.68005371094
192291,2008.57995605469
192292,2068.03002929688
192957,1779.19995117188
192958,1750.30004882812
192959,1795.61999511719
192960,1840.23999023438
192961,1829.55004882812
192962,1805.0400390625
192963,1747.15002441406
192964,1767.93994140625
192965,1789.32995605469
192966,1900.06994628906
192967,1987.69995117188
192968,2018.41003417969
192969,2014.31005859375
192970,2003.53002929688
192971,2032.06005859375
193634,1577.84997558594
193635,1616.17004394531
193636,1650.73999023438
193637,1612.64001464844
193638,1643.57995605469
193639,1663.18994140625
193640,1690.30004882812
193641,1643
193642,1708.18005371094
193643,1810.03002929688
193644,1846.27001953125
193645,1933.72998046875
193646,2019.81994628906
193647,2098.669921875
193648,2119.23999023438
193649,2129.43994140625
194313,1440.90002441406
194314,1481.59997558594
194315,1484.69995117188
194316,1553.94995117188
194317,1625.32995605469
194318,1702.61999511719
194319,1731.85998535156
194320,1698.57995605469
194321,1785.53002929688
194322,1806.43994140625
194323,1875.22998046875
194324,1879.23999023438
194325,1939
194326,2076.76000976562
194327,2167.43994140625
194992,1564.25
194993,1578.08996582031
194994,1560.71997070312
194995,1642.5
194996,1729.18005371094
194997,1815.68994140625
194998,1839.93005371094
194999,1783.08996582031
195000,1837.81005859375
195001,1913.57995605469
195002,1894.19995117188
195003,1999.33996582031
195004,1988.68994140625
195005,2098.89990234375
195671,1679.67004394531
195672,1697.07995605469
195673,1702.36999511719
195674,1679.47998046875
195675,1797.01000976562
195676,1879.23999023438
195677,1918.65002441406
195678,1873.9599609375
195679,1913.78002929688
195680,1961.59997558594
195681,1923.61999511719
195682,2036.82995605469
195683,2122.61010742188
195684,2114.1201171875
196350,1752.67004394531
196351,1779.85998535156
196352,1810.98999023438
196353,1826.9599609375
196354,1854.81005859375
196355,1963.18994140625
196356,2000.93994140625
196357,1985.89001464844
196358,1981.5400390625
196359,2057.31005859375
196360,2067.63989257812
196361,2073.01000976562
196362,2146.90991210938
196363,2191.02001953125
197030,1830.86999511719
197031,1915.86999511719
197032,1917.77001953125
197033,1959.18005371094
197034,2025.59997558594
197035,2045.41003417969
197036,2066.09008789062
197037,2068.77001953125
197038,2119.8798828125
197039,2173.73999023438
197040,2136.61010742188
197041,2212.05004882812
197042,2239.7099609375
197709,1854.10998535156
197710,1928.06994628906
197711,1998.88000488281
197712,2030.65002441406
197713,2039.85998535156
197714,2101.42993164062
197715,2146.51000976562
197716,2165.78002929688
197717,2208.8701171875
197718,2264.09008789062
197844,1504.5400390625
197845,1634.28002929688
197846,1820.69995117188
197847,1900.08996582031
198389,1949.98999023438
198390,2033.46997070312
198391,2093.67993164062
198392,2127.6298828125
198393,2154.1298828125
198522,1491.68994140625
198523,1545.01000976562
198524,1714.30004882812
198525,1840.73999023438
198526,1918.40002441406
198527,1926.06994628906
199200,1469.30004882812
199201,1528.7099609375
199202,1638.09997558594
199203,1742.13000488281
199204,1863.93994140625
199205,1901.78002929688
199206,1895.2900390625
199879,1509.88000488281
199880,1580.78002929688
199881,1677.01000976562
199882,1773.5400390625
199883,1862.2099609375
199884,1863.68005371094
200557,1409.15002441406
200558,1500.68994140625
200559,1632
200560,1726.93005371094
200561,1801.72998046875
200562,1835.63000488281
200563,1815.89001464844
201236,1418.39001464844
201237,1596.64001464844
201238,1662.4599609375
201239,1737.31994628906
201240,1799.41003417969
201241,1791.18994140625
201242,1781.72998046875
201915,1476.73999023438
201916,1596.4599609375
201917,1651.13000488281
201918,1735.9599609375
201919,1780.94995117188
201920,1778.44995117188
201921,1737.83996582031
202595,1552.39001464844
202596,1643.75
202597,1707.39001464844
202598,1773.53002929688
203868,1844.21997070312
203869,1924.43994140625
204545,1971.92004394531
204546,1854.5400390625
204547,1783.5
204548,1863.92004394531
204549,1892.90002441406
204550,1964.08996582031
205224,2008.64001464844
205225,1888.40002441406
205226,1792.81994628906
205227,1738.06994628906
205228,1805.60998535156
205229,1885.25
205903,2018.68005371094
205904,1956.38000488281
205905,1901.0400390625
205906,1781.32995605469
205907,1731.39001464844
205908,1801.84997558594
205909,1872.17004394531
205910,1909.97998046875
206582,2079.830078125
206583,1990.02001953125
206584,1931.90002441406
206585,1842.03002929688
206586,1720.02001953125
206587,1656
206588,1739.46997070312
206589,1839.10998535156
206590,1772.0400390625
206611,2152.25
207262,2024.56005859375
207263,1975.85998535156
207264,1895.88000488281
207265,1837.18994140625
207266,1742.93994140625
207267,1618.82995605469
207268,1753.28002929688
207269,1719.43994140625
207289,2079.17993164062
207290,2042.53002929688
207291,1999.90002441406
207292,1988.5400390625
207942,2040.53002929688
207943,1976.60998535156
207944,1866.06005859375
207945,1765.67004394531
207946,1631.35998535156
207947,1656.93994140625
207948,1627.34997558594
207967,2124.72998046875
207968,2008.7099609375
207969,1911.86999511719
207970,1937.65002441406
207971,1938.0400390625
208620,2091.90991210938
208621,2037.72998046875
208622,1998.7900390625
208623,1906.67004394531
208624,1812.11999511719
208625,1693.65002441406
208626,1560.35998535156
208627,1531.68005371094
208645,2207.92993164062
208646,2053.19995117188
208647,1963.59997558594
208648,1866.92004394531
208649,1828.5400390625
208650,1827.65002441406
208651,1838.32995605469
208655,1755.61999511719
208656,1662.31994628906
208657,1535.4599609375
208658,1438.16003417969
209297,2146.51000976562
209298,2089.86010742188
209299,2003.27001953125
209300,1950.92004394531
209301,1890.34997558594
209302,1876.5400390625
209303,1779.52001953125
209304,1714.23999023438
209305,1580.28002929688
209324,2124.30004882812
209325,2014.5
209326,1898.67004394531
209327,1826.94995117188
209328,1711.40002441406
209329,1715.93994140625
209330,1748.48999023438
209331,1761.07995605469
209334,1712.86999511719
209335,1622.59997558594
209336,1537.35998535156
209337,1376.46997070312
209338,1469.06994628906
209975,2127.69995117188
209976,2076.669921875
209977,2040.2099609375
209978,1959.47998046875
209979,1862.18994140625
209980,1818.13000488281
209981,1766.89001464844
209982,1719.18994140625
209983,1637.98999023438
210003,2136.35009765625
210004,2050.419921875
210005,1944.02001953125
210006,1847.91003417969
210007,1741.40002441406
210008,1627.41003417969
210009,1645.11999511719
210010,1672.58996582031
210011,1696.71997070312
210013,1673.82995605469
210014,1587.57995605469
210015,1466.77001953125
210016,1362.30004882812
210017,1469.18005371094
210653,2143.17993164062
210654,2067.65991210938
210655,1992.80004882812
210656,1981.02001953125
210657,1895.5400390625
210658,1795.25
210659,1736.60998535156
210660,1686.64001464844
210661,1654.57995605469
210662,1575.23999023438
210682,2234.169921875
210683,2085.96997070312
210684,1955.34997558594
210685,1863.9599609375
210686,1772.15002441406
210687,1694.5400390625
210688,1568.10998535156
210689,1583.78002929688
210690,1574.27001953125
210691,1564.7099609375
210692,1611.4599609375
210693,1539.16003417969
210694,1427.76000976562
210695,1347.92004394531
210696,1426.35998535156
211331,2126.77001953125
211332,2070.01000976562
211333,2003.92004394531
211334,1916.06005859375
211335,1938.09997558594
211336,1844.5400390625
211337,1763.57995605469
211338,1685.46997070312
211339,1610.97998046875
211340,1542.36999511719
211341,1467.48999023438
211361,2146.18994140625
211362,2055.080078125
211363,1936.27001953125
211364,1861.77001953125
211365,1785.96997070312
211366,1699.11999511719
211367,1633.4599609375
211368,1524.06005859375
211369,1454.58996582031
211370,1488.03002929688
211371,1504.77001953125
211372,1490.59997558594
211373,1342.94995117188
211374,1436.06994628906
211375,1501.77001953125
212009,2155.59008789062
212010,2068.52001953125
212011,1991.93994140625
212012,1952.5400390625
212013,1838.7099609375
212014,1834.21997070312
212015,1781.93005371094
212016,1666.47998046875
212017,1591.66003417969
212018,1542.65002441406
212019,1480.85998535156
212020,1538.18005371094
212040,2144.67993164062
212041,2068.42993164062
212042,1962.71997070312
212043,1912.31994628906
212044,1822
212045,1734.92004394531
212046,1661.03002929688
212047,1577.55004882812
212048,1506.43005371094
212049,1450.72998046875
212050,1419.55004882812
212051,1433.17004394531
212052,1317.03002929688
212053,1432.0400390625
212688,2095.0400390625
212689,2020.22998046875
212690,1927.85998535156
212691,1869.5400390625
212692,1791.98999023438
212693,1658.43994140625
212694,1732.81005859375
212695,1637.81005859375
212696,1559.5400390625
212697,1477.60998535156
212698,1471.56005859375
212699,1588.82995605469
212720,2090.56005859375
212721,1994.56005859375
212722,1910.86999511719
212723,1837.55004882812
212724,1764.2900390625
212725,1684.82995605469
212726,1601.75
212727,1529.83996582031
212728,1466.46997070312
212729,1391.34997558594
212730,1316.17004394531
212731,1327.72998046875
213366,2119.4599609375
213367,2033.01000976562
213368,1953.21997070312
213369,1846.38000488281
213370,1792.77001953125
213371,1706.10998535156
213372,1637.10998535156
213373,1572.56005859375
213374,1593.88000488281
213375,1492.83996582031
213376,1386.40002441406
213377,1535.57995605469
213378,1640.91003417969
213400,2025.93005371094
213401,1943.22998046875
213402,1868.71997070312
213403,1766
213404,1694.93994140625
213405,1635.11999511719
213406,1551.43994140625
213407,1452.91003417969
213408,1379.01000976562
213409,1327.51000976562
214045,2064.23999023438
214046,1980.02001953125
214047,1916.06005859375
214048,1804.33996582031
214049,1724.82995605469
214050,1654.65002441406
214051,1600.40002441406
214052,1532.91003417969
214053,1523.11999511719
214054,1441.81994628906
214055,1410.85998535156
214056,1565.56005859375
214078,2015.0400390625
214079,1970.93994140625
214080,1926.31005859375
214081,1881.11999511719
214082,1744.11999511719
214083,1676.93994140625
214084,1610.14001464844
214085,1538.93994140625
214086,1450.93005371094
214087,1372.01000976562
214088,1282.73999023438
214089,1371.68994140625
214723,2126.3798828125
214724,2034.66003417969
214725,1955.52001953125
214726,1877.14001464844
214727,1789.90002441406
214728,1680.98999023438
214729,1567.30004882812
214730,1495.06994628906
214731,1474.39001464844
214732,1407.32995605469
214733,1345
214734,1422.96997070312
214757,1955.18994140625
214758,1903.63000488281
214759,1861.52001953125
214760,1777.09997558594
214761,1717.56005859375
214762,1647.22998046875
214763,1582.06994628906
214764,1506.16003417969
214765,1434.2900390625
214766,1350.9599609375
214767,1280.93005371094
214768,1410.2099609375
215389,2047.93994140625
215390,1996.42004394531
215391,1947.60998535156
215392,1906.26000976562
215401,2149.61010742188
215402,2076.39990234375
215403,2007.64001464844
215404,1930.96997070312
215405,1853.02001953125
215406,1777.40002441406
215407,1701.06005859375
215408,1590.92004394531
215409,1481.22998046875
215410,1375.52001953125
215411,1309.35998535156
215412,1408.81005859375
215413,1471.15002441406
215436,1902.93005371094
215437,1865.86999511719
215438,1834.41003417969
215439,1747.91003417969
215440,1671.25
215441,1595.94995117188
215442,1546.17004394531
215443,1472.83996582031
215444,1407.0400390625
215445,1333.85998535156
215446,1267.08996582031
215447,1360.84997558594
216067,2046.63000488281
216068,1995.35998535156
216069,1946.53002929688
216070,1876.89001464844
216071,1864.34997558594
216072,1812.5
216079,2159.3798828125
216080,2107.169921875
216081,2033.98999023438
216082,1951.75
216083,1887.25
216084,1811.30004882812
216085,1732.21997070312
216086,1673.03002929688
216087,1577.35998535156
216088,1461.42004394531
216089,1401.53002929688
216090,1273.35998535156
216091,1445.35998535156
216114,1941.28002929688
216115,1880.98999023438
216116,1801.05004882812
216117,1783.84997558594
216118,1733.84997558594
