"iv_malla_modi_id","poblacion","lng","lat","dr","post","pre","rt","rc","rs","rrs"
150271,1,-3.2565632699534,37.1734948689796,1.5753,2.097225,2.3562,0.668576521517698,1.33131784422015,0.890087853323147,0.221511331805449
150272,1,-3.25394868007316,37.1734948689796,1.4405,1.75755,2.0581,0.699917399543268,1.22009718847622,0.853967251348331,0.154049851805063
150273,1,-3.25133409019291,37.1734948689796,1.0976,1.52365,1.3504,0.812796208530806,1.38816508746356,1.12829531990521,0.315499111374408
150274,1,-3.24871950031267,37.1734948689796,0.9374,1.19125,1.23145,0.761216452149905,1.27080221890335,0.967355556457834,0.20613910430793
150275,1,-3.24610491043242,37.1734948689796,1.0043,1.271725,1.2642,0.794415440594843,1.26627999601713,1.00595238095238,0.211536940357538
150276,1,-3.24349032055218,37.1734948689796,1.21595,1.402625,1.58185,0.768688560862281,1.15352193757967,0.886699118121187,0.118010557258906
150277,1,-3.24087573067194,37.1734948689796,1.20075,1.4003,1.3837,0.86778203367782,1.16618779929211,1.01199682011997,0.144214786442148
150278,1,-3.23826114079169,37.1734948689796,1.00135,1.142475,1.1316,0.884897490279251,1.14093473810356,1.00961028632025,0.124712796041004
150279,1,-3.23564655091145,37.1734948689796,0.9204,1.1052,1.18305,0.777989095980728,1.20078226857888,0.934195511601369,0.156206415620642
150942,1,-3.27738962377701,37.1714115388684,1.2524,1.78615,1.6383,0.7644509552585,1.42618173107633,1.09024598669352,0.325795031435024
150943,1,-3.27477510598508,37.1714115388684,1.41075,1.78505,1.80855,0.780044787260513,1.26531986531987,0.987006165159935,0.206961377899422
150944,1,-3.27216058819314,37.1714115388684,1.3957,1.8934,1.98465,0.703247423979039,1.35659525686036,0.954022119769229,0.25077469579019
150945,1,-3.2695460704012,37.1714115388684,1.33545,1.684075,1.65705,0.805920159319272,1.26105432625707,1.01630910352735,0.210388944208081
150946,1,-3.26693155260927,37.1714115388684,1.1927,1.591575,1.66615,0.715841910992408,1.33443028422906,0.955241124748672,0.239399213756264
150947,1,-3.26431703481733,37.1714115388684,1.113,1.460025,1.78915,0.622083112092334,1.31179245283019,0.816043931475841,0.193960819383506
150948,1,-3.2617025170254,37.1714115388684,1.417,1.55885,1.8075,0.783955739972337,1.10010585744531,0.862434301521438,0.078478561549101
150949,1,-3.25908799923346,37.1714115388684,1.53445,1.877,2.19395,0.699400624444495,1.22323959724983,0.855534538161763,0.156133913717268
150950,1,-3.25647348144152,37.1714115388684,1.50045,1.99555,2.1645,0.693208593208593,1.32996767636376,0.921945021945022,0.228736428736429
150951,1,-3.25385896364959,37.1714115388684,1.33675,1.6553,1.7608,0.759171967287596,1.23830185150552,0.940084052703317,0.18091208541572
150952,1,-3.25124444585765,37.1714115388684,1.0058,1.3625,1.45845,0.689636257670815,1.35464307019288,0.934210977407522,0.244574719736707
150953,1,-3.24862992806571,37.1714115388684,0.9216,1.1867,1.2562,0.733641139945868,1.28765190972222,0.944674414902086,0.211033274956217
150954,1,-3.24601541027378,37.1714115388684,0.94755,1.25315,1.25955,0.752292485411457,1.32251596221835,0.994918820213568,0.242626334802112
150955,1,-3.24340089248184,37.1714115388684,1.1932,1.32725,1.66165,0.71808142508952,1.11234495474355,0.798754250293383,0.0806728252038636
150956,1,-3.2407863746899,37.1714115388684,1.07245,1.4101,1.6326,0.65689697415166,1.31483985267378,0.863714320715423,0.206817346563763
150957,1,-3.23817185689797,37.1714115388684,0.9504,1.221675,1.4403,0.659862528639867,1.28543244949495,0.848208706519475,0.188346177879608
151623,1,-3.2720703764523,37.1693282087572,1.3126,1.8011,1.826,0.718838992332968,1.37216212098126,0.986363636363636,0.267524644030668
151624,1,-3.26945593074124,37.1693282087572,1.1411,1.407825,1.4795,0.771274079080771,1.23374375602489,0.951554579249746,0.180280500168976
151625,1,-3.26684148503018,37.1693282087572,1.0928,1.366475,1.49575,0.730603376232659,1.25043466325037,0.913571786729066,0.182968410496406
151626,1,-3.26422703931912,37.1693282087572,1.2616,1.379675,1.4845,0.8498484338161,1.09359147114775,0.929386998989559,0.0795385651734592
151627,1,-3.26161259360806,37.1693282087572,1.2098,1.47115,1.43745,0.841629274061706,1.21602744255249,1.02344429371456,0.181815019652858
151628,1,-3.258998147897,37.1693282087572,1.4073,1.76995,1.93645,0.726742234501278,1.2576920343921,0.914017919388572,0.187275684887294
151629,1,-3.25638370218594,37.1693282087572,1.45025,1.77905,1.82695,0.793809354388462,1.22671953111532,0.973781439010372,0.179972084621911
151630,1,-3.25376925647488,37.1693282087572,1.29865,1.61025,1.9499,0.66600851325709,1.23994147768837,0.82581158008103,0.15980306682394
151631,1,-3.25115481076382,37.1693282087572,1.0414,1.3479,1.3988,0.744495281670003,1.29431534472825,0.963611667143266,0.219116385473263
151632,1,-3.24854036505276,37.1693282087572,0.97575,1.23325,1.23845,0.787880011304453,1.26389956443761,0.995801203116799,0.207921191812346
151633,1,-3.2459259193417,37.1693282087572,0.96285,1.172525,1.2897,0.746568969527797,1.21776496858285,0.909145537721951,0.162576568194154
151634,1,-3.24331147363064,37.1693282087572,1.10695,1.22235,1.4409,0.768235130821014,1.10425041781472,0.848323964189049,0.080088833368034
151635,1,-3.24069702791958,37.1693282087572,0.97675,1.20375,1.23475,0.791050820004049,1.23240337855132,0.974893703178781,0.183842883174732
152303,1,-3.26936580037372,37.167244878646,1.04895,1.41675,1.4129,0.742409229244816,1.35063635063635,1.00272489206596,0.260315662821148
152304,1,-3.26675142673611,37.167244878646,1.18165,1.5836,1.52235,0.776201267776793,1.34015994583845,1.04023384898348,0.264032581206687
152305,1,-3.26413705309849,37.167244878646,1.50825,1.59685,1.8193,0.829027647996482,1.0587435769932,0.877727697466058,0.0487000494695762
152306,1,-3.26152267946088,37.167244878646,1.3125,1.794675,1.5812,0.830065772830761,1.36737142857143,1.13500822160385,0.304942448773084
152307,1,-3.25890830582326,37.167244878646,1.31675,1.67055,1.94245,0.67788102653865,1.26869185494589,0.860022136991943,0.182141110453294
152308,1,-3.25629393218565,37.167244878646,1.2773,1.63465,1.9745,0.64689794884781,1.27976982697878,0.827880476069891,0.180982527222081
152309,1,-3.25367955854803,37.167244878646,1.2679,1.618425,1.8234,0.695349347373039,1.27646107737203,0.88758637709773,0.19223702972469
152310,1,-3.25106518491042,37.167244878646,1.12035,1.372575,1.63265,0.686215661654366,1.22513053956353,0.840703763819557,0.154488102165191
152311,1,-3.2484508112728,37.167244878646,0.9622,1.33965,1.19705,0.803809364688192,1.39227811265849,1.1191261852053,0.315316820517105
152312,1,-3.24583643763519,37.167244878646,0.914,1.121875,1.17425,0.778369171811795,1.22743435448578,0.955397061954439,0.177027890142644
152313,1,-3.24322206399757,37.167244878646,0.93745,1.141875,1.25945,0.744332843701616,1.21806496346472,0.906645758068998,0.162312914367383
152314,1,-3.24060769035996,37.167244878646,0.9553,1.1535,1.20775,0.790974953425792,1.2074740919083,0.955081763610019,0.164106810184227
152982,1,-3.26927567929764,37.1651615485348,1.1659,1.552525,1.37855,0.845743716223568,1.33161077279355,1.12620144354575,0.280457727322186
152983,1,-3.26666137772604,37.1651615485348,1.30075,1.70315,1.56745,0.829851031930843,1.30935998462426,1.08657373440939,0.256722702478548
152984,1,-3.26404707615444,37.1651615485348,1.4191,1.8417,1.92455,0.737367176742615,1.29779437671764,0.956950975552727,0.219583798810112
152985,1,-3.26143277458284,37.1651615485348,1.397,1.809925,1.9225,0.72665799739922,1.2955798138869,0.941443433029909,0.214785435630689
152986,1,-3.25881847301124,37.1651615485348,1.4082,1.742625,1.90145,0.740592705566804,1.23748402215594,0.916471640064161,0.175878934497357
152987,1,-3.25620417143964,37.1651615485348,1.30955,1.753,1.7694,0.740109641686447,1.33862777289909,0.990731321351871,0.250621679665423
152988,1,-3.25358986986804,37.1651615485348,1.3957,1.66165,1.7893,0.780025708377578,1.19054954503117,0.928659252221539,0.148633543843961
152989,1,-3.25097556829644,37.1651615485348,1.097,1.489075,1.4589,0.751936390431147,1.3574065633546,1.02068339159641,0.268747001165262
152990,1,-3.24836126672484,37.1651615485348,1.04605,1.322125,1.20475,0.868271425606973,1.26392141867024,1.09742685204399,0.22915542643702
152991,1,-3.24574696515324,37.1651615485348,1.0799,1.244025,1.30485,0.827604705521707,1.15198166496898,0.953385446603058,0.125780741081351
152992,1,-3.24313266358164,37.1651615485348,0.9448,1.1462,1.1824,0.799052774018945,1.21316680779001,0.969384303112314,0.170331529093369
153661,1,-3.26918556751199,37.1630782184236,1.39535,1.538625,1.53975,0.906218541971099,1.10268033109972,0.999269361909401,0.0930508199383017
153662,1,-3.26657133799897,37.1630782184236,1.29575,1.7082,1.6135,0.803067864889991,1.31830985915493,1.05869228385497,0.255624418964983
153663,1,-3.26395710848596,37.1630782184236,1.35395,1.747375,1.62175,0.834869739478958,1.29057572288489,1.07746261754278,0.24259287806382
153664,1,-3.26134287897295,37.1630782184236,1.31115,1.5753,1.66075,0.78949269908174,1.20146436334515,0.948547343067891,0.159054643986151
153665,1,-3.25872864945993,37.1630782184236,1.271,1.57765,1.68625,0.753743513713862,1.2412667191188,0.935596738324685,0.181853224610823
153666,1,-3.25611441994692,37.1630782184236,1.3175,1.59295,1.722,0.765098722415796,1.20907020872865,0.925058072009292,0.159959349593496
153667,1,-3.2535001904339,37.1630782184236,1.2819,1.621725,1.887,0.679332273449921,1.26509478118418,0.859419713831479,0.180087440381558
153668,1,-3.25088596092089,37.1630782184236,1.18315,1.5468,1.83085,0.646229893218997,1.30735747791911,0.844853483354726,0.198623590135729
153669,1,-3.24827173140788,37.1630782184236,1.1419,1.299175,1.2943,0.882252955265394,1.1377309746913,1.00376651471838,0.121513559452986
153670,1,-3.24565750189486,37.1630782184236,1.06075,1.2826,1.39815,0.75868111432965,1.20914447325006,0.917355076350892,0.158673962021242
