"iv_malla_modi_id","pop","long","lat","dr","post","pre","rt","rc","rs","rrs"
144845,1,-3.2415909,37.1901615,1.491,1.3744,1.54053333333333,0.967846633200623,0.921797451374916,0.892158559806128,-0.0756880733944954
144846,1,-3.2389757,37.1901615,1.1814,1.29716666666667,1.3444,0.878756322523059,1.0979910840246,0.964866607160567,0.0861102846375086
144847,1,-3.2363606,37.1901615,1.2945,1.3089,1.3316,0.972138780414539,1.01112398609502,0.982952838690297,0.0108140582757585
145511,1,-3.2754977,37.1880782,1.1871,1.1832,1.28636666666667,0.922831748335104,0.996714682840536,0.919799953357,-0.00303179497810371
145512,1,-3.2728826,37.1880782,1.2477,1.2966,1.4029,0.889372015111555,1.03919211348882,0.924228384061587,0.034856368950032
145513,1,-3.2702675,37.1880782,1.4544,1.50983333333333,1.62816666666667,0.893274644282936,1.03811422808948,0.927321117821681,0.0340464735387451
145514,1,-3.2676524,37.1880782,1.5024,1.514,1.61066666666667,0.932781456953642,1.00772097976571,0.939983443708609,0.00720198675496692
145515,1,-3.2650373,37.1880782,1.7352,1.74906666666667,1.84016666666667,0.942958065392627,1.00799139388351,0.950493614708813,0.00753554931618514
145516,1,-3.2624222,37.1880782,1.8016,1.88713333333333,1.92196666666667,0.937373176780728,1.04747631734754,0.981876203194644,0.0445030264139163
145517,1,-3.2598071,37.1880782,1.666,1.857,1.85796666666667,0.896679165395863,1.11464585834334,0.999479717971259,0.102800552575396
145518,1,-3.257192,37.1880782,1.5781,1.8279,1.8526,0.851829860736263,1.15829161650086,0.986667386375904,0.134837525639641
145519,1,-3.254577,37.1880782,1.6235,1.8595,1.87726666666667,0.864821193934444,1.14536495226363,0.990535885507298,0.125714691572854
145520,1,-3.2519619,37.1880782,1.5446,1.81483333333333,1.89096666666667,0.816830897777151,1.1749536017955,0.959738405401118,0.142907507623967
145521,1,-3.2493468,37.1880782,1.7109,1.85853333333333,1.87823333333333,0.910909187711857,1.08628986693163,0.989511420306316,0.0786022325944593
145522,1,-3.2467317,37.1880782,1.705,1.7315,1.80603333333333,0.944057880068659,1.01554252199413,0.958730920433362,0.0146730403647035
145523,1,-3.2441166,37.1880782,1.5763,1.5447,1.6807,0.937883024930089,0.979953054621582,0.91908133515797,-0.0188016897721188
145524,1,-3.2415015,37.1880782,1.462,1.38956666666667,1.55003333333333,0.943205522461882,0.950455996352029,0.896475344616245,-0.0467301778456377
145525,1,-3.2388864,37.1880782,1.4809,1.3267,1.41863333333333,1.04389200874081,0.895874130596259,0.935195845767053,-0.108696162973754
145526,1,-3.2362713,37.1880782,1.1818,1.26506666666667,1.3146,0.898980678533394,1.07045749421786,0.962320604493129,0.0633399259597344
146190,1,-3.2754074,37.1859948,1.1312,1.17946666666667,1.21306666666667,0.93251264014069,1.04266855256954,0.972301604748296,0.0397889646076061
146191,1,-3.2727923,37.1859948,1.2452,1.2924,1.40383333333333,0.886999881277455,1.03790555734019,0.920622106137956,0.0336222248605009
146192,1,-3.2701773,37.1859948,1.5637,1.67856666666667,1.66903333333333,0.936889616744223,1.07345825073011,1.00571188911745,0.06882227237323
146193,1,-3.2675623,37.1859948,1.669,1.80796666666667,1.90826666666667,0.874615707098938,1.08326343119633,0.947439211850196,0.0728235047512577
146194,1,-3.2649473,37.1859948,1.7115,1.8817,1.94656666666667,0.879240371936915,1.09944493134677,0.966676370361491,0.0874359984245767
146195,1,-3.2623322,37.1859948,1.7545,1.96023333333333,2.02746666666667,0.865365645140076,1.11726037807543,0.966838747862686,0.101473102722609
146196,1,-3.2597172,37.1859948,1.6246,1.86193333333333,1.92663333333333,0.843232581878579,1.14608724198777,0.966418104119448,0.123185522240869
146197,1,-3.2571022,37.1859948,1.4665,1.7534,1.7531,0.83651816781701,1.19563586771224,1.00017112543494,0.163652957617934
146198,1,-3.2544872,37.1859948,1.506,1.74643333333333,1.80923333333333,0.832396779483022,1.15965028773794,0.965289164839619,0.132892385356597
146199,1,-3.2518722,37.1859948,1.572,1.7918,1.81743333333333,0.864956073583625,1.13982188295165,0.985895860462557,0.120939786878932
146200,1,-3.2492571,37.1859948,1.7716,1.8573,1.92763333333333,0.919054453647824,1.04837435086927,0.963513116256549,0.0444586626087257
146201,1,-3.2466421,37.1859948,1.6971,1.7881,1.84346666666667,0.920602488065963,1.05362088268222,0.96996600607551,0.0493635180095472
146202,1,-3.2440271,37.1859948,1.6507,1.74136666666667,1.75856666666667,0.938662168053529,1.05492619292825,0.990219307390489,0.05155713933696
146203,1,-3.2414121,37.1859948,1.5868,1.5931,1.75913333333333,0.902035093038239,1.00397025460045,0.905616402016144,0.00358130897790577
146204,1,-3.238797,37.1859948,1.6589,1.52413333333333,1.63636666666667,1.01377034486973,0.918761428255671,0.931413089975759,-0.0823572548939724
146205,1,-3.236182,37.1859948,1.4128,1.19703333333333,1.38843333333333,1.01754975632007,0.847277274443186,0.8621467841452,-0.155402972174873
146868,1,-3.277932,37.1839115,1.0802,1.1895,1.2932,0.83529229817507,1.10118496574708,0.919811320754717,0.0845190225796474
146869,1,-3.275317,37.1839115,1.303,1.32543333333333,1.431,0.910552061495458,1.01721667945766,0.926228744467738,0.0156766829722804
146870,1,-3.2727021,37.1839115,1.579,1.54416666666667,1.66393333333333,0.948956288312833,0.977939624234748,0.928021956007853,-0.0209343323049801
146871,1,-3.2700871,37.1839115,1.7857,1.80896666666667,1.8463,0.967177598440124,1.01302943756883,0.979779378576974,0.0126017801368502
146872,1,-3.2674722,37.1839115,1.9108,2.02246666666667,2.01296666666667,0.949245723558926,1.05843974600516,1.0047194025402,0.0554736789812713
146873,1,-3.2648572,37.1839115,1.9191,2.0656,2.19606666666667,0.87388057436022,1.07633786670835,0.940590753164749,0.0667101788045292
146874,1,-3.2622423,37.1839115,1.6531,1.9838,2.10163333333333,0.786578692762772,1.20004839392656,0.943932496946819,0.157353804184047
146875,1,-3.2596273,37.1839115,1.5169,1.89296666666667,2.0879,0.726519469323243,1.24791790274024,0.906636652457812,0.180117183134569
146876,1,-3.2570124,37.1839115,1.4189,1.6891,1.96126666666667,0.723461028586968,1.19042920572274,0.861229137632142,0.137768109045175
146877,1,-3.2543974,37.1839115,1.4799,1.7596,1.94006666666667,0.762808838184255,1.18899925670653,0.906979141610254,0.144170303425999
146878,1,-3.2517825,37.1839115,1.4454,1.79323333333333,1.8916,0.764115034891098,1.24064849407315,0.947998167336294,0.183883132445196
146879,1,-3.2491675,37.1839115,1.7674,1.81493333333333,1.937,0.912441920495612,1.02689449662404,0.936981586646016,0.0245396661504043
146880,1,-3.2465525,37.1839115,1.6472,1.8894,1.95726666666667,0.841581797745155,1.14703739679456,0.965325794475289,0.123743996730134
146881,1,-3.2439376,37.1839115,1.7517,1.83853333333333,1.98236666666667,0.883640766087673,1.04957089303724,0.92744362798675,0.0438028618990769
146882,1,-3.2413226,37.1839115,1.4779,1.66793333333333,1.74093333333333,0.848912460749024,1.12858335024923,0.958068469020449,0.109156008271425
146883,1,-3.2387077,37.1839115,1.4307,1.56523333333333,1.58813333333333,0.900868944672992,1.09403322382983,0.985580555788767,0.0847116111157752
146884,1,-3.2360927,37.1839115,1.3933,1.36016666666667,1.44506666666667,0.964176969920649,0.976219526782937,0.941248385310943,-0.0229285846097065
147547,1,-3.2778415,37.1818282,1.3019,1.3807,1.41673333333333,0.918944990823961,1.06052692219064,0.974565902781046,0.0556209119570844
147548,1,-3.2752267,37.1818282,1.3487,1.4479,1.5825,0.852259083728278,1.0735523096315,0.914944707740916,0.0626856240126382
147549,1,-3.2726118,37.1818282,1.6052,1.61616666666667,1.71673333333333,0.93503164925634,1.00683196278761,0.941419750689294,0.00638810143295413
147550,1,-3.2699969,37.1818282,1.7162,1.85106666666667,1.9576,0.876685737637924,1.07858446956454,0.945579621304999,0.0688938836670753
147551,1,-3.267382,37.1818282,1.8166,2.03636666666667,2.04783333333333,0.887083909823391,1.1209769165841,0.994400585985188,0.107316676161797
147552,1,-3.2647672,37.1818282,1.9859,2.0964,2.11546666666667,0.938752678683978,1.05564227806033,0.990987016261187,0.0522343375772091
147553,1,-3.2621523,37.1818282,1.6425,1.9642,2.0528,0.800126656274357,1.1958599695586,0.956839438815277,0.15671278254092
147554,1,-3.2595374,37.1818282,1.5153,1.91126666666667,2.11786666666667,0.715484134978595,1.26131239138564,0.90244900528834,0.186964870309746
147555,1,-3.2569225,37.1818282,1.4809,1.9969,2.209,0.67039384336804,1.34843676142886,0.903983703033047,0.233589859665007
147556,1,-3.2543076,37.1818282,1.6276,2.025,2.16346666666667,0.752311105632935,1.24416318505775,0.935997781338592,0.183686675705658
147557,1,-3.2516928,37.1818282,1.6328,2.0187,2.06653333333333,0.790115491322021,1.23634247917687,0.976853345377121,0.1867378540551
147558,1,-3.2490779,37.1818282,1.5904,1.81313333333333,1.9879,0.800040243473012,1.14004862508384,0.912084779583145,0.112044536110133
147559,1,-3.246463,37.1818282,1.5718,1.91523333333333,1.99323333333333,0.78856798836062,1.21849684014082,0.960867602053615,0.172299613692995
147560,1,-3.2438481,37.1818282,1.5769,1.85766666666667,1.98593333333333,0.794034710799288,1.17804976007779,0.935412400550539,0.14137768975125
147561,1,-3.2412332,37.1818282,1.268,1.54616666666667,1.52856666666667,0.829535294502475,1.21937434279706,1.01151405456092,0.181978760058443
147562,1,-3.2386184,37.1818282,1.2266,1.4016,1.41883333333333,0.864513097615412,1.14267079732594,0.987853870550922,0.12334077293551
148227,1,-3.2751363,37.1797449,1.337,1.37183333333333,1.4586,0.916632387220623,1.02605335327848,0.940513734631382,0.0238813474107591
148228,1,-3.2725215,37.1797449,1.532,1.5571,1.7427,0.87909565616572,1.01638381201044,0.893498594135537,0.014402937969817
148229,1,-3.2699067,37.1797449,1.6939,1.89243333333333,1.96723333333333,0.861056983581002,1.11720487238523,0.961977057458021,0.100920073877019
148230,1,-3.2672919,37.1797449,1.824,2.04003333333333,2.105,0.866508313539192,1.11843932748538,0.969136975455265,0.102628661916073
148231,1,-3.2646771,37.1797449,1.809,2.04346666666667,2.04266666666667,0.885607049608355,1.12961120324304,1.00039164490862,0.114784595300261
148232,1,-3.2620623,37.1797449,1.7053,1.91326666666667,2.11383333333333,0.806733422691792,1.1219531265271,0.905117085862966,0.098383663171174
148233,1,-3.2594475,37.1797449,1.6084,2.00503333333333,2.00003333333333,0.804186596890052,1.24660117715328,1.00249995833403,0.198313361443976
148234,1,-3.2568327,37.1797449,1.589,2.1115,2.23913333333333,0.709649566796677,1.32882315921963,0.942998779289606,0.233349212492929
148235,1,-3.2542179,37.1797449,1.7581,2.16913333333333,2.13126666666667,0.824908505114329,1.23379405797926,1.01776721198661,0.192858706872283
148236,1,-3.2516031,37.1797449,1.6324,1.87333333333333,1.95063333333333,0.836856405611853,1.14759454382096,0.960371845041781,0.123515439429929
148237,1,-3.2489883,37.1797449,1.4074,1.72906666666667,1.7602,0.799568230882854,1.22855383449387,0.982312615990607,0.182744385107753
148238,1,-3.2463735,37.1797449,1.5092,1.75526666666667,1.76076666666667,0.857126630445071,1.16304443855464,0.996876360676221,0.139749730231149
148239,1,-3.2437587,37.1797449,1.3787,1.70376666666667,1.62943333333333,0.846122373831393,1.23577766495007,1.04561913139537,0.199496757563979
148240,1,-3.2411439,37.1797449,1.0714,1.3947,1.41723333333333,0.755979960956794,1.30175471345903,0.984100477456076,0.228120516499283
148241,1,-3.238529,37.1797449,1.0076,1.1686,1.12926666666667,0.892260464017947,1.15978562921794,1.03483086368735,0.142570399669402
148242,1,-3.2359142,37.1797449,1.0968,1.16783333333333,1.2024,0.912175648702595,1.06476416241186,0.971251940563318,0.059076291860723
148905,1,-3.2776607,37.1776615,1.2024,1.3391,1.40933333333333,0.853169347209082,1.11368928809049,0.950165562913907,0.096996215704825
148906,1,-3.275046,37.1776615,1.2809,1.34593333333333,1.55433333333333,0.824083208235042,1.05077159289042,0.865923225391379,0.0418400171563372
148907,1,-3.2724313,37.1776615,1.5345,1.5946,1.71486666666667,0.894821754849745,1.03916585206908,0.929868211328383,0.0350464564786378
148908,1,-3.2698165,37.1776615,1.6817,1.82086666666667,1.9915,0.844438865177002,1.08275356286298,0.914319189890367,0.0698803247133651
148909,1,-3.2672018,37.1776615,1.7904,2.07093333333333,2.1359,0.838241490706494,1.15668751861781,0.969583469887791,0.131341979181298
148910,1,-3.2645871,37.1776615,1.7153,1.94836666666667,1.97656666666667,0.867817933453632,1.13587516275093,0.985732836399818,0.117914902946186
148911,1,-3.2619723,37.1776615,1.5897,1.76933333333333,1.92516666666667,0.82574668859839,1.1129982596297,0.919054627304995,0.0933079387066055
148912,1,-3.2593576,37.1776615,1.5377,1.91493333333333,2.06413333333333,0.744961565790324,1.24532310160196,0.927717847684258,0.182756281893934
148913,1,-3.2567429,37.1776615,1.7387,2.15726666666667,2.27553333333333,0.764084610201271,1.24073541534863,0.948026836199572,0.183942225998301
148914,1,-3.2541281,37.1776615,1.6755,2.1019,1.92123333333333,0.872096049412704,1.25449119665771,1.09403681662821,0.221940767215504
148915,1,-3.2515134,37.1776615,1.4475,1.70496666666667,1.6814,0.860889734744856,1.177869890616,1.01401609769636,0.153126362951509
148916,1,-3.2488987,37.1776615,1.2634,1.42163333333333,1.44206666666667,0.876103740002774,1.12524405044589,0.985830521011511,0.109726781008737
148917,1,-3.2462839,37.1776615,1.3928,1.47133333333333,1.52696666666667,0.912135169944771,1.05638521922267,0.963566111462813,0.0514309415180423
148918,1,-3.2436692,37.1776615,1.3334,1.49976666666667,1.46536666666667,0.909942903937581,1.12476876156192,1.02347535315393,0.113532449216351
148919,1,-3.2410545,37.1776615,1.0569,1.35626666666667,1.305,0.809885057471264,1.28324975557448,1.03928480204342,0.229399744572158
148920,1,-3.2384397,37.1776615,0.989,1.11386666666667,1.0853,0.911268773610983,1.12625547691271,1.0263214472189,0.115052673607912
148921,1,-3.235825,37.1776615,1.1057,1.12986666666667,1.20976666666667,0.91397790207478,1.02185644086702,0.933954206045243,0.0199763039704628
149584,1,-3.2775704,37.1755782,1.2453,1.35943333333333,1.4982,0.831197436924309,1.09165127546241,0.907377742179504,0.076180305255195
149585,1,-3.2749557,37.1755782,1.3621,1.46613333333333,1.65353333333333,0.823751159133976,1.07637716271444,0.886666935451357,0.0629157763173809
149586,1,-3.272341,37.1755782,1.4719,1.52656666666667,1.7137,0.85890179144541,1.03714020427112,0.890801579428527,0.0318997879831164
149587,1,-3.2697264,37.1755782,1.6321,1.6762,1.8473,0.883505656904672,1.02702040316157,0.907378335949765,0.0238726790450929
149588,1,-3.2671117,37.1755782,1.6987,1.81383333333333,1.89406666666667,0.896853331456126,1.0677773199113,0.957639646615747,0.0607863151596211
149589,1,-3.2644971,37.1755782,1.5851,1.74683333333333,1.93556666666667,0.81893330118656,1.10203352049292,0.902491948955517,0.0835586477689565
149590,1,-3.2618824,37.1755782,1.5462,1.736,1.90483333333333,0.811724560328988,1.12275255465011,0.911365823781608,0.0996412634526205
149591,1,-3.2592677,37.1755782,1.7245,2.0207,2.19003333333333,0.787430937124245,1.17175993041461,0.922680020091018,0.135249082966774
149592,1,-3.2566531,37.1755782,1.8974,2.10603333333333,2.22823333333333,0.85152662049157,1.10995748568216,0.945158346672252,0.0936317261806813
149593,1,-3.2540384,37.1755782,1.513,1.9634,1.8368,0.823715156794425,1.29768671513549,1.06892421602787,0.24520905923345
149594,1,-3.2514237,37.1755782,1.2952,1.5569,1.51593333333333,0.854391134174766,1.20205373687461,1.02702405558732,0.172632921412551
149595,1,-3.2488091,37.1755782,1.2536,1.37526666666667,1.45406666666667,0.862133785704461,1.09705381833652,0.945807161524002,0.0836733758195406
149596,1,-3.2461944,37.1755782,1.3604,1.567,1.62776666666667,0.835746319087502,1.15186709791238,0.962668687158274,0.126922368070772
149597,1,-3.2435798,37.1755782,1.3925,1.55253333333333,1.54573333333333,0.900866902441128,1.11492519449431,1.00439920641767,0.103532303976538
149598,1,-3.2409651,37.1755782,1.1634,1.33213333333333,1.36386666666667,0.853015935086519,1.14503466850037,0.976732818457327,0.123716883370809
149599,1,-3.2383504,37.1755782,1,1.13243333333333,1.13503333333333,0.881031394085343,1.13243333333333,0.997709318375378,0.116677924290036
149600,1,-3.2357358,37.1755782,1.1085,1.16273333333333,1.2328,0.899172615184945,1.04892497368817,0.943164611723989,0.0439919965390439
150263,1,-3.27748,37.1734949,1.3575,1.51043333333333,1.81643333333333,0.747343695520525,1.11265807243708,0.831537995705871,0.0841943001853449
150264,1,-3.2748654,37.1734949,1.4255,1.5824,1.95413333333333,0.729479394104804,1.11006664328306,0.809770742358079,0.0802913482532751
150265,1,-3.2722508,37.1734949,1.5356,1.61503333333333,1.7811,0.862163831340183,1.05172788052444,0.906761739000243,0.0445979076600602
150266,1,-3.2696362,37.1734949,1.4858,1.63426666666667,1.84256666666667,0.8063751650777,1.09992372234935,0.886951173182336,0.0805760081046367
150267,1,-3.2670216,37.1734949,1.4655,1.62653333333333,1.84376666666667,0.794840272630304,1.109882861367,0.882179596116645,0.0873393234863414
150268,1,-3.264407,37.1734949,1.4926,1.6808,1.86863333333333,0.798765586257336,1.12608870427442,0.899480904047521,0.100715317790185
150269,1,-3.2617924,37.1734949,1.6492,1.73873333333333,1.93233333333333,0.853475935828877,1.05428894817689,0.899810246679317,0.0463343108504398
150270,1,-3.2591779,37.1734949,1.8102,1.90546666666667,2.0086,0.901224733645325,1.05262770227967,0.94865412061469,0.047429386969365
150271,1,-3.2565633,37.1734949,1.7435,1.85583333333333,1.9638,0.887819533557389,1.06442978682726,0.945021556845571,0.0572020232881827
150272,1,-3.2539487,37.1734949,1.4549,1.80806666666667,1.67116666666667,0.870589408596789,1.24274291474786,1.08191881918819,0.211329410591403
150273,1,-3.2513341,37.1734949,1.2556,1.45366666666667,1.50833333333333,0.832441988950276,1.15774662843793,0.963756906077348,0.131314917127072
150274,1,-3.2487195,37.1734949,1.2578,1.36156666666667,1.41943333333333,0.886128267148862,1.08249854242858,0.959232557593406,0.0731042904445435
150275,1,-3.2461049,37.1734949,1.269,1.40346666666667,1.5017,0.845042285409869,1.10596270028894,0.934585247830237,0.0895429624203681
150276,1,-3.2434903,37.1734949,1.4176,1.5277,1.63383333333333,0.86765275935938,1.0776664785553,0.935040293787616,0.0673875344282363
150277,1,-3.2408757,37.1734949,1.3211,1.48526666666667,1.5614,0.846099654156526,1.12426513259153,0.951240339865932,0.105140685709406
150278,1,-3.2382611,37.1734949,1.0648,1.2415,1.24883333333333,0.85263579340718,1.16594665664914,0.994127852662485,0.141492059255305
150279,1,-3.2356466,37.1734949,1.0599,1.22216666666667,1.20236666666667,0.881511463502537,1.15309620404441,1.0164675223864,0.134956058883868
150942,1,-3.2773896,37.1714115,1.5117,1.65993333333333,1.80106666666667,0.83933594906722,1.09805737469957,0.921639028723719,0.0823030796564998
150943,1,-3.2747751,37.1714115,1.6188,1.83743333333333,1.95086666666667,0.829785052797047,1.13505889135985,0.941854902094795,0.112069849297748
150944,1,-3.2721606,37.1714115,1.6195,1.80083333333333,1.89943333333333,0.852622712036923,1.11196871462386,0.948089781162803,0.0954670691258797
150945,1,-3.2695461,37.1714115,1.5329,1.76443333333333,1.78286666666667,0.859795086564708,1.15104268597647,0.989660845828815,0.129865759264107
150946,1,-3.2669316,37.1714115,1.5376,1.65256666666667,1.97993333333333,0.77659180443786,1.07477020464794,0.834657732583589,0.0580659281457288
150947,1,-3.264317,37.1714115,1.5463,1.6872,2.0344,0.760076681085332,1.09112073983056,0.829335430593787,0.0692587495084546
150948,1,-3.2617025,37.1714115,1.6406,1.6081,1.78783333333333,0.917647058823529,0.980190174326466,0.899468630558404,-0.0181784282651254
150949,1,-3.259088,37.1714115,1.6859,1.728,1.89516666666667,0.889578752968077,1.02497182513791,0.911793158033594,0.0222144050655176
150950,1,-3.2564735,37.1714115,1.677,1.74696666666667,1.90053333333333,0.882383892240775,1.04172132776784,0.919198119826014,0.0368142275852391
150951,1,-3.253859,37.1714115,1.3958,1.54893333333333,1.64516666666667,0.848424678350724,1.10971008262884,0.941505419916928,0.093080741566204
150952,1,-3.2512444,37.1714115,1.337,1.4282,1.46776666666667,0.910907728294688,1.06821241585639,0.973042945063929,0.0621352167692412
150953,1,-3.2486299,37.1714115,1.1781,1.35463333333333,1.4616,0.806034482758621,1.14984579690462,0.92681536216019,0.120780879401569
150954,1,-3.2460154,37.1714115,1.255,1.33253333333333,1.5915,0.78856424756519,1.06177954847278,0.837281390721542,0.0487171431563515
150955,1,-3.2434009,37.1714115,1.3226,1.4891,1.56933333333333,0.842778249787596,1.12588840163315,0.948874256584537,0.106096006796941
150956,1,-3.2407864,37.1714115,1.3353,1.54356666666667,1.6119,0.828401265587195,1.15596994433211,0.957606964865479,0.129205699278284
150957,1,-3.2381719,37.1714115,1.1551,1.31206666666667,1.391,0.830409777138749,1.13589011052434,0.943254253534627,0.112844476395878
151623,1,-3.2720704,37.1693282,1.4523,1.5686,1.6601,0.874826817661587,1.08007987330441,0.94488283838323,0.0700560207216433
151624,1,-3.2694559,37.1693282,1.3734,1.5112,1.7357,0.791265771734747,1.10033493519732,0.87065737166561,0.0793915999308637
151625,1,-3.2668415,37.1693282,1.5981,1.62863333333333,1.94723333333333,0.820702877587004,1.01910602173414,0.836383244603454,0.0156803670164507
151626,1,-3.264227,37.1693282,1.6465,1.8556,2.17803333333333,0.755957209103014,1.12699665958093,0.851961249445218,0.0960040403422047
